ax,ay,az,state,ultrasound,stepdetected
-0.097600,0.493368,1.010892,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.091500,0.499712,1.027240,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.088084,0.497028,1.026508,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.087108,0.483364,1.037000,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.061244,0.437248,1.063596,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.093940,0.512400,1.068964,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.117852,0.479460,1.106784,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.187636,0.602680,1.111176,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.223748,0.601460,1.092632,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.391620,0.605852,1.001620,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.338916,0.530456,0.955260,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.274500,0.509472,0.930860,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.136640,0.443592,0.884988,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.091500,0.419192,0.824476,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.086864,0.432368,0.794708,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.251808,0.453596,0.794708,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.250344,0.468968,0.830576,LOOKING_FOR_MIN,0.520000,1
-0.272792,0.436516,0.864736,LOOKING_FOR_MIN,0.520000,0
-0.217892,0.414800,0.898652,LOOKING_FOR_MIN,0.520000,0
-0.179828,0.398452,0.868396,LOOKING_FOR_MIN,0.520000,0
-0.177388,0.381860,0.859124,LOOKING_FOR_MIN,0.520000,0
-0.134444,0.353068,0.847656,LOOKING_FOR_MIN,0.520000,0
0.004148,0.324520,0.761036,LOOKING_FOR_MIN,0.520000,0
0.014640,0.324520,0.752252,LOOKING_FOR_MIN,0.520000,0
0.019764,0.315492,0.748592,LOOKING_FOR_MIN,0.520000,0
-0.081984,0.352824,0.798124,LOOKING_FOR_MIN,0.520000,0
-0.085644,0.350628,0.815692,LOOKING_FOR_MIN,0.520000,0
-0.124440,0.340380,0.813984,LOOKING_FOR_MIN,0.520000,0
-0.117608,0.353800,0.830088,LOOKING_FOR_MIN,0.520000,0
-0.107360,0.343796,0.836188,LOOKING_FOR_MIN,0.520000,0
-0.063196,0.356972,0.842532,LOOKING_FOR_MIN,0.520000,0
-0.043432,0.359656,0.837896,LOOKING_FOR_MIN,0.520000,0
-0.029768,0.355508,0.833748,LOOKING_FOR_MIN,0.520000,0
-0.010980,0.352824,0.849120,LOOKING_FOR_MIN,0.520000,0
-0.021228,0.359656,0.851804,LOOKING_FOR_MIN,0.520000,0
-0.026840,0.362340,0.853024,LOOKING_FOR_MIN,0.520000,0
-0.077592,0.384056,0.864492,LOOKING_FOR_MIN,0.520000,0
-0.089304,0.414312,0.900360,LOOKING_FOR_MIN,0.520000,0
-0.104920,0.438712,0.934764,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.142496,0.460184,0.953796,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.152500,0.449448,0.973072,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.126392,0.446276,0.979416,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.149572,0.464088,0.992348,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.089060,0.438468,0.989176,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.044164,0.446520,1.011868,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.001464,0.494832,1.090680,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.041724,0.594872,1.179008,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.063196,0.678564,1.175348,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.237656,0.644648,1.126304,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.304024,0.526064,1.000400,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.365268,0.501908,0.985028,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.220820,0.381616,0.992104,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.089548,0.358680,0.929152,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.090280,0.354776,0.861808,LOOKING_FOR_MIN,0.520000,1
-0.103456,0.327448,0.820328,LOOKING_FOR_MIN,0.520000,0
-0.220820,0.423584,0.821792,LOOKING_FOR_MIN,0.520000,0
-0.240096,0.444324,0.848388,LOOKING_FOR_MIN,0.520000,0
-0.274012,0.486292,0.863272,LOOKING_FOR_MIN,0.520000,0
-0.258884,0.511424,0.859368,LOOKING_FOR_MIN,0.520000,0
-0.231800,0.476532,0.849120,LOOKING_FOR_MIN,0.520000,0
-0.099064,0.382592,0.807884,LOOKING_FOR_MIN,0.520000,0
-0.068564,0.349164,0.789828,LOOKING_FOR_MIN,0.520000,0
-0.040992,0.331596,0.778360,LOOKING_FOR_MIN,0.520000,0
-0.002440,0.290848,0.721020,LOOKING_FOR_MIN,0.520000,0
-0.059536,0.313540,0.712724,LOOKING_FOR_MIN,0.520000,0
-0.055876,0.319152,0.728828,LOOKING_FOR_MIN,0.520000,0
-0.074420,0.346968,0.757132,LOOKING_FOR_MIN,0.520000,0
-0.106872,0.371368,0.772260,LOOKING_FOR_MIN,0.520000,0
-0.150304,0.404308,0.798368,LOOKING_FOR_MIN,0.520000,0
-0.154452,0.401136,0.836920,LOOKING_FOR_MIN,0.520000,0
-0.164456,0.372832,0.867176,LOOKING_FOR_MIN,0.520000,0
-0.122976,0.362340,0.881328,LOOKING_FOR_MIN,0.520000,0
-0.083936,0.399428,0.863760,LOOKING_FOR_MIN,0.520000,0
-0.055876,0.425780,0.861808,LOOKING_FOR_MIN,0.520000,0
-0.050508,0.436272,0.864492,LOOKING_FOR_MIN,0.520000,0
-0.031720,0.429684,0.880352,LOOKING_FOR_MIN,0.520000,0
-0.039528,0.435784,0.892064,LOOKING_FOR_MIN,0.520000,0
-0.046116,0.443592,0.908656,LOOKING_FOR_MIN,0.520000,0
-0.066856,0.455304,0.911828,LOOKING_FOR_MIN,0.520000,0
-0.107116,0.487512,0.938912,LOOKING_FOR_MIN,0.520000,0
-0.108824,0.500688,0.955748,LOOKING_FOR_MIN,0.520000,0
-0.107604,0.516548,0.999912,LOOKING_FOR_MIN,0.520000,0
-0.139812,0.555100,1.023092,LOOKING_FOR_MIN,0.520000,0
-0.071736,0.527528,1.021872,LOOKING_FOR_MIN,0.520000,0
-0.079544,0.526064,1.054324,LOOKING_FOR_MIN,0.520000,0
-0.155428,0.615856,1.173396,LOOKING_FOR_MIN,0.520000,0
-0.193004,0.654896,1.182668,LOOKING_FOR_MIN,0.520000,0
-0.218868,0.687836,1.050176,LOOKING_FOR_MIN,0.520000,0
-0.352580,0.664168,0.971608,LOOKING_FOR_MIN,0.520000,0
-0.320372,0.594628,0.904752,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.062952,0.503372,0.887428,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.051972,0.461892,0.881572,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.078080,0.447984,0.846192,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.025132,0.476288,0.782752,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.213988,0.527040,0.797636,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.235460,0.524600,0.795684,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.283040,0.498004,0.805688,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.222284,0.504836,0.822768,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.209596,0.443348,0.814472,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.157868,0.436760,0.782508,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.031964,0.407480,0.711748,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.012200,0.405528,0.701744,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.012200,0.397720,0.722972,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.081008,0.404552,0.756400,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.084668,0.409920,0.761524,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.149084,0.422120,0.805444,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.149084,0.421388,0.823500,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.135908,0.422852,0.869860,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.125904,0.421144,0.858148,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.089060,0.407968,0.851560,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.079788,0.412116,0.847168,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.058072,0.413824,0.838384,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.013420,0.431148,0.813008,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.008052,0.425292,0.821060,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.007076,0.421876,0.815204,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.035136,0.416264,0.836432,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.049044,0.419680,0.846924,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.069296,0.424804,0.857172,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.085156,0.435540,0.894748,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.064904,0.450424,0.915976,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.042212,0.450668,0.907680,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.032940,0.455792,0.909388,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.025376,0.449204,0.911340,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.024156,0.464332,0.918660,LOOKING_FOR_MIN,0.520000,0
-0.045628,0.472384,0.920368,LOOKING_FOR_MIN,0.520000,0
-0.050752,0.478484,0.922808,LOOKING_FOR_MIN,0.520000,0
-0.066856,0.474580,0.918904,LOOKING_FOR_MIN,0.520000,0
-0.046848,0.468724,0.945256,LOOKING_FOR_MIN,0.520000,0
-0.036600,0.483364,0.982344,LOOKING_FOR_MIN,0.520000,0
-0.084912,0.572424,1.025776,LOOKING_FOR_MIN,0.520000,0
-0.118096,0.594140,1.040416,LOOKING_FOR_MIN,0.520000,0
-0.136640,0.600484,1.040172,LOOKING_FOR_MIN,0.520000,0
-0.164944,0.610488,1.038708,LOOKING_FOR_MIN,0.520000,0
-0.259372,0.586576,1.020652,LOOKING_FOR_MIN,0.520000,0
-0.148352,0.530700,0.920124,LOOKING_FOR_MIN,0.520000,0
-0.164212,0.514596,0.895236,LOOKING_FOR_MIN,0.520000,0
-0.118828,0.428220,0.884744,LOOKING_FOR_MIN,0.520000,0
-0.056120,0.386984,0.841312,LOOKING_FOR_MIN,0.520000,0
-0.134200,0.466772,0.865956,LOOKING_FOR_MIN,0.520000,0
-0.160308,0.493856,0.899140,LOOKING_FOR_MIN,0.520000,0
-0.201788,0.524600,0.932812,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.214720,0.495076,0.914756,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.201544,0.483608,0.904996,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.091256,0.415776,0.852292,LOOKING_FOR_SECOND_MAX,0.520000,0
0.019276,0.383568,0.832284,LOOKING_FOR_SECOND_MAX,0.520000,0
0.015128,0.386008,0.822768,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.021228,0.370636,0.791780,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.026840,0.380884,0.767868,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.038796,0.394060,0.776896,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.064904,0.403332,0.772260,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.151280,0.416752,0.813740,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.142008,0.411628,0.843508,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.155916,0.433588,0.855220,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.087840,0.426268,0.874496,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.086864,0.433344,0.875228,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.134444,0.444568,0.869372,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.077104,0.435540,0.857904,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.059536,0.447496,0.834236,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.052948,0.447984,0.844728,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.043188,0.447008,0.846924,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.041724,0.447984,0.852780,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.042944,0.453352,0.848388,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.071980,0.452864,0.864492,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.077104,0.456280,0.868152,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.082472,0.458720,0.866200,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.058804,0.471164,0.880352,LOOKING_FOR_SECOND_MAX,0.520000,0
0.014640,0.467504,0.868396,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.038796,0.471896,0.856684,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.028792,0.457012,0.892796,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.035380,0.457500,0.900604,LOOKING_FOR_MIN,0.520000,1
-0.019520,0.482876,0.900360,LOOKING_FOR_MIN,0.520000,0
0.051484,0.459696,0.902068,LOOKING_FOR_MIN,0.520000,0
0.032208,0.441396,0.919880,LOOKING_FOR_MIN,0.520000,0
-0.027816,0.498980,0.990152,LOOKING_FOR_MIN,0.520000,0
-0.133224,0.711016,1.133136,LOOKING_FOR_MIN,0.520000,0
-0.119804,0.721508,1.101904,LOOKING_FOR_MIN,0.520000,0
-0.182268,0.741760,1.044320,LOOKING_FOR_MIN,0.520000,0
-0.248636,0.593408,0.919148,LOOKING_FOR_MIN,0.520000,0
-0.220088,0.532896,0.947208,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.052460,0.460672,0.907924,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.035136,0.462380,0.859856,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.000976,0.494588,0.812764,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.101016,0.558028,0.794952,LOOKING_FOR_MIN,0.520000,0
-0.292068,0.589748,0.821060,LOOKING_FOR_MIN,0.520000,0
-0.337696,0.588528,0.835700,LOOKING_FOR_MIN,0.520000,0
-0.313784,0.600728,0.891332,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.338672,0.607560,0.892064,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.285724,0.593164,0.878888,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.283284,0.542656,0.861076,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.258640,0.493368,0.783728,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.229604,0.471652,0.781288,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.204472,0.427000,0.733708,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.187148,0.412604,0.735904,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.175924,0.400160,0.743468,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.186904,0.408700,0.765184,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.230824,0.440420,0.820328,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.233264,0.448472,0.831796,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.259860,0.460184,0.870348,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.252540,0.457500,0.875472,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.248392,0.462624,0.879620,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.239608,0.452864,0.865224,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.182024,0.434320,0.831064,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.177632,0.432856,0.832284,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.177632,0.436760,0.816912,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.187636,0.440176,0.810080,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.189344,0.447008,0.807152,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.203496,0.497516,0.849608,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.204228,0.503616,0.851804,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.206180,0.507032,0.864004,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.207888,0.493124,0.878156,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.210816,0.492148,0.874984,LOOKING_FOR_MIN,0.520000,1
-0.206424,0.492392,0.879376,LOOKING_FOR_MIN,0.520000,0
-0.198860,0.493856,0.880840,LOOKING_FOR_MIN,0.520000,0
-0.134200,0.477264,0.853268,LOOKING_FOR_MIN,0.520000,0
-0.123952,0.468236,0.857172,LOOKING_FOR_MIN,0.520000,0
-0.111264,0.461648,0.863028,LOOKING_FOR_MIN,0.520000,0
-0.083692,0.472872,0.891576,LOOKING_FOR_MIN,0.520000,0
-0.084180,0.482876,0.905728,LOOKING_FOR_MIN,0.520000,0
-0.134688,0.558028,0.918660,LOOKING_FOR_MIN,0.520000,0
-0.190076,0.571692,0.928420,LOOKING_FOR_MIN,0.520000,0
-0.100284,0.549488,0.928176,LOOKING_FOR_MIN,0.520000,0
-0.150060,0.551684,0.903288,LOOKING_FOR_MIN,0.520000,0
-0.138592,0.530700,0.894748,LOOKING_FOR_MIN,0.520000,0
-0.127856,0.514352,0.885720,LOOKING_FOR_MIN,0.520000,0
-0.119316,0.497028,0.862784,LOOKING_FOR_MIN,0.520000,0
-0.138348,0.486780,0.849608,LOOKING_FOR_MIN,0.520000,0
-0.148596,0.485560,0.851316,LOOKING_FOR_MIN,0.520000,0
-0.168848,0.492880,0.855220,LOOKING_FOR_MIN,0.520000,0
-0.177632,0.496296,0.865468,LOOKING_FOR_MIN,0.520000,0
-0.178852,0.493856,0.873764,LOOKING_FOR_MIN,0.520000,0
-0.188368,0.485804,0.901092,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.190564,0.457012,0.887672,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.182756,0.447740,0.886940,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.169580,0.426268,0.874252,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.133956,0.405040,0.858880,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.122244,0.400648,0.857660,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.123464,0.432612,0.899384,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.137128,0.440420,0.905240,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.143472,0.446032,0.909876,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.184708,0.427244,0.900848,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.188612,0.398208,0.914268,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.184708,0.391376,0.914512,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.136640,0.372832,0.913780,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.053436,0.389424,0.869128,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.042700,0.389424,0.863760,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.030500,0.394060,0.843996,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.038796,0.404064,0.848144,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.041968,0.407724,0.853756,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.043676,0.418704,0.869372,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.041724,0.430904,0.904020,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.045140,0.432856,0.925004,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.064172,0.412848,0.958432,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.075152,0.414800,0.975024,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.083448,0.414068,0.965020,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.095648,0.410164,0.946964,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.087840,0.416996,0.936228,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.085888,0.406748,0.931104,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.081740,0.408700,0.917196,LOOKING_FOR_MIN,0.520000,0
-0.076860,0.406748,0.905728,LOOKING_FOR_MIN,0.520000,0
-0.076128,0.405284,0.920368,LOOKING_FOR_MIN,0.520000,0
-0.091256,0.406992,0.929396,LOOKING_FOR_MIN,0.520000,0
-0.108092,0.399428,0.949160,LOOKING_FOR_MIN,0.520000,0
-0.116632,0.397720,0.955260,LOOKING_FOR_MIN,0.520000,0
-0.122000,0.392840,0.952332,LOOKING_FOR_MIN,0.520000,0
-0.119316,0.372832,0.936228,LOOKING_FOR_MIN,0.520000,0
-0.117120,0.365024,0.939400,LOOKING_FOR_MIN,0.520000,0
-0.109556,0.390888,0.913536,LOOKING_FOR_MIN,0.520000,0
-0.137616,0.388448,0.904264,LOOKING_FOR_MIN,0.520000,0
-0.170556,0.387472,0.916708,LOOKING_FOR_MIN,0.520000,0
-0.172264,0.383812,0.918904,LOOKING_FOR_MIN,0.520000,0
-0.173484,0.376492,0.923296,LOOKING_FOR_MIN,0.520000,0
-0.151280,0.355264,0.914024,LOOKING_FOR_MIN,0.520000,0
-0.148596,0.355996,0.915000,LOOKING_FOR_MIN,0.520000,0
-0.144204,0.353068,0.915732,LOOKING_FOR_MIN,0.520000,0
-0.161040,0.382836,0.929396,LOOKING_FOR_MIN,0.520000,0
-0.172508,0.390644,0.932568,LOOKING_FOR_MIN,0.520000,0
-0.180560,0.392352,0.936960,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.183244,0.377468,0.927444,LOOKING_FOR_MIN,0.520000,1
-0.178608,0.378444,0.931104,LOOKING_FOR_MIN,0.520000,0
-0.157868,0.357704,0.924028,LOOKING_FOR_MIN,0.520000,0
-0.131516,0.343796,0.921588,LOOKING_FOR_MIN,0.520000,0
-0.132248,0.347944,0.921100,LOOKING_FOR_MIN,0.520000,0
-0.148352,0.366000,0.917928,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.162016,0.376492,0.924028,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.161528,0.379420,0.922808,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.159088,0.376492,0.934764,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.138836,0.373320,0.950868,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.143960,0.381372,0.955260,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.149572,0.385276,0.954284,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.171044,0.401136,0.949160,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.173484,0.397964,0.946232,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.172996,0.376980,0.929884,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.145424,0.340136,0.921100,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.136152,0.329156,0.920368,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.128588,0.346968,0.931836,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.144448,0.363560,0.915732,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.152500,0.367708,0.914268,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.151768,0.368928,0.897188,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.138836,0.366732,0.892308,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.131028,0.368196,0.893040,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.108336,0.371612,0.870836,LOOKING_FOR_MIN,0.520000,0
-0.101748,0.369416,0.859612,LOOKING_FOR_MIN,0.520000,0
-0.101992,0.372588,0.861564,LOOKING_FOR_MIN,0.520000,0
-0.062464,0.377224,0.865956,LOOKING_FOR_MIN,0.520000,0
-0.110288,0.379176,0.880840,LOOKING_FOR_MIN,0.520000,0
-0.124928,0.388204,0.910120,LOOKING_FOR_MIN,0.520000,0
-0.103944,0.390888,0.916464,LOOKING_FOR_MIN,0.520000,0
-0.096136,0.390644,0.917928,LOOKING_FOR_MIN,0.520000,0
-0.092476,0.386008,0.912316,LOOKING_FOR_MIN,0.520000,0
-0.068564,0.382348,0.907436,LOOKING_FOR_MIN,0.520000,0
-0.057828,0.360632,0.892064,LOOKING_FOR_MIN,0.520000,0
-0.058316,0.358436,0.886940,LOOKING_FOR_MIN,0.520000,0
-0.068808,0.361364,0.885232,LOOKING_FOR_MIN,0.520000,0
-0.094184,0.370392,0.883280,LOOKING_FOR_MIN,0.520000,0
-0.098576,0.370148,0.886696,LOOKING_FOR_MIN,0.520000,0
-0.100772,0.366976,0.903288,LOOKING_FOR_MIN,0.520000,0
-0.088328,0.366976,0.940376,LOOKING_FOR_MIN,0.520000,0
-0.089304,0.366488,0.946232,LOOKING_FOR_MIN,0.520000,0
-0.092720,0.368928,0.954772,LOOKING_FOR_MIN,0.520000,0
-0.109068,0.392108,0.955748,LOOKING_FOR_MIN,0.520000,0
-0.121024,0.377712,0.950136,LOOKING_FOR_MIN,0.520000,0
-0.121024,0.348432,0.953308,LOOKING_FOR_MIN,0.520000,0
-0.111752,0.347212,0.962092,LOOKING_FOR_MIN,0.520000,0
-0.095404,0.339892,0.960628,LOOKING_FOR_MIN,0.520000,0
-0.076616,0.337696,0.955260,LOOKING_FOR_MIN,0.520000,0
-0.087108,0.322324,0.947208,LOOKING_FOR_MIN,0.520000,0
-0.089304,0.322568,0.943304,LOOKING_FOR_MIN,0.520000,0
-0.079544,0.330132,0.945256,LOOKING_FOR_MIN,0.520000,0
-0.074908,0.309392,0.964532,LOOKING_FOR_MIN,0.520000,0
-0.096624,0.328180,0.965996,LOOKING_FOR_MIN,0.520000,0
-0.107848,0.327936,0.963556,LOOKING_FOR_MIN,0.520000,0
-0.085644,0.320860,0.944768,LOOKING_FOR_MIN,0.520000,0
-0.074176,0.319396,0.955748,LOOKING_FOR_MIN,0.520000,0
-0.093940,0.297192,0.932568,LOOKING_FOR_MIN,0.520000,0
-0.099552,0.294752,0.938912,LOOKING_FOR_MIN,0.520000,0
-0.083692,0.305976,0.954772,LOOKING_FOR_MIN,0.520000,0
-0.063684,0.315980,0.947696,LOOKING_FOR_MIN,0.520000,0
-0.064416,0.317688,0.950624,LOOKING_FOR_MIN,0.520000,0
-0.061732,0.312564,0.937692,LOOKING_FOR_MIN,0.520000,0
-0.055876,0.319396,0.957700,LOOKING_FOR_MIN,0.520000,0
-0.018300,0.350628,0.963312,LOOKING_FOR_MIN,0.520000,0
-0.014640,0.349652,0.958920,LOOKING_FOR_MIN,0.520000,0
-0.014152,0.343308,0.948672,LOOKING_FOR_MIN,0.520000,0
-0.007808,0.283284,0.930860,LOOKING_FOR_MIN,0.520000,0
-0.012444,0.282552,0.937204,LOOKING_FOR_MIN,0.520000,0
-0.032452,0.281088,0.956480,LOOKING_FOR_MIN,0.520000,0
-0.030744,0.287432,0.946476,LOOKING_FOR_MIN,0.520000,0
-0.018300,0.290604,0.951356,LOOKING_FOR_MIN,0.520000,0
-0.023912,0.297436,0.938912,LOOKING_FOR_MIN,0.520000,0
-0.021228,0.303780,0.940132,LOOKING_FOR_MIN,0.520000,0
-0.022448,0.305488,0.948184,LOOKING_FOR_MIN,0.520000,0
-0.031476,0.299876,0.958188,LOOKING_FOR_MIN,0.520000,0
-0.038552,0.312564,0.959896,LOOKING_FOR_MIN,0.520000,0
-0.040260,0.318420,0.975512,LOOKING_FOR_SECOND_MAX,0.520000,0
