ax,ay,az,gx,gy,gz
-0.434,0.782,0.011,-8.667,24.475,-27.344
-0.431,0.797,0.031,-12.634,26.123,-28.503
-0.431,0.807,0.050,-15.381,26.550,-29.724
-0.435,0.808,0.059,-16.541,25.879,-30.762
-0.442,0.805,0.067,-16.479,24.475,-31.494
-0.450,0.801,0.075,-15.198,22.644,-31.738
-0.456,0.794,0.081,-13.367,20.081,-31.372
-0.461,0.789,0.083,-11.536,17.151,-30.273
-0.462,0.786,0.088,-9.521,13.550,-28.687
-0.461,0.788,0.092,-7.019,10.132,-26.367
-0.459,0.790,0.094,-4.395,6.592,-23.865
-0.455,0.793,0.088,-2.014,3.174,-21.179
-0.448,0.793,0.073,0.000,0.427,-18.311
-0.442,0.787,0.051,1.160,-1.343,-16.052
-0.432,0.781,0.033,0.000,-1.343,-14.282
-0.429,0.790,0.027,-3.174,-0.244,-13.123
-0.429,0.810,0.032,-7.202,1.465,-12.756
-0.427,0.825,0.046,-10.071,3.357,-12.329
-0.425,0.835,0.063,-11.841,4.883,-11.841
-0.422,0.843,0.083,-12.390,5.554,-11.108
-0.417,0.848,0.098,-11.780,5.066,-9.888
-0.409,0.846,0.111,-10.132,3.296,-8.362
-0.405,0.843,0.118,-7.507,0.854,-7.263
-0.405,0.841,0.118,-4.700,-1.892,-6.104
-0.404,0.839,0.113,-1.465,-4.456,-4.761
-0.403,0.836,0.109,2.075,-7.812,-3.540
-0.407,0.836,0.100,5.249,-10.742,-2.258
-0.410,0.834,0.085,7.812,-13.245,-0.977
-0.413,0.830,0.068,9.827,-15.503,0.366
-0.419,0.828,0.051,10.681,-16.541,2.075
-0.428,0.826,0.035,9.888,-16.418,3.723
-0.435,0.827,0.018,7.874,-15.442,5.310
-0.442,0.835,0.004,4.333,-13.184,7.385
-0.449,0.854,-0.004,0.244,-9.827,9.155
-0.455,0.878,-0.004,-3.479,-5.432,11.292
-0.460,0.902,0.006,-5.981,-1.770,13.184
-0.464,0.927,0.021,-7.202,0.549,15.137
-0.461,0.947,0.031,-7.507,1.648,17.151
-0.457,0.964,0.032,-6.897,1.160,19.104
-0.457,0.979,0.033,-5.798,-0.488,20.935
-0.456,0.988,0.030,-4.211,-2.197,22.949
-0.451,0.987,0.015,-2.441,-4.272,24.536
-0.465,0.995,-0.003,-1.465,-6.287,25.574
-0.528,1.035,-0.011,-2.136,-8.057,25.574
-0.627,1.119,-0.001,-5.554,-10.193,24.353
-0.719,1.222,0.023,-11.414,-13.000,23.560
-0.754,1.334,0.047,-16.968,-17.883,25.818
-0.837,1.394,0.093,-17.639,-23.132,31.128
-0.878,1.361,0.163,-13.367,-27.405,39.063
-0.827,1.238,0.236,-7.080,-31.555,46.143
-0.729,1.086,0.271,-0.854,-36.194,47.668
-0.572,1.012,0.254,9.338,-38.879,43.701
-0.433,0.940,0.203,22.339,-37.598,40.955
-0.397,0.808,0.132,35.583,-32.959,42.664
-0.361,0.690,0.114,47.363,-27.710,44.434
-0.410,0.592,-0.005,55.359,-23.804,43.640
-0.475,0.548,-0.119,56.213,-20.569,40.588
-0.528,0.553,-0.212,48.767,-16.418,36.743
-0.588,0.594,-0.271,34.302,-10.925,33.142
-0.639,0.685,-0.287,15.808,-4.883,30.640
-0.663,0.797,-0.255,-1.282,0.244,29.968
-0.659,0.896,-0.190,-12.512,4.761,31.067
-0.621,1.028,-0.031,-16.968,6.897,33.386
-0.598,0.961,0.028,-15.198,4.639,35.828
-0.569,0.945,0.160,-9.644,-0.610,35.217
-0.529,0.934,0.264,-4.211,-10.010,34.302
-0.474,0.952,0.284,4.517,-23.865,33.020
-0.437,0.915,0.203,19.470,-37.659,32.227
-0.419,0.880,0.150,36.255,-46.326,31.189
-0.402,0.847,0.108,49.194,-49.561,29.846
-0.387,0.807,0.018,54.810,-50.049,28.992
-0.383,0.766,-0.054,53.162,-47.546,28.687
-0.378,0.745,-0.105,47.485,-41.321,28.076
-0.369,0.723,-0.152,38.818,-32.837,26.855
-0.367,0.720,-0.170,28.625,-22.522,24.719
-0.378,0.729,-0.170,18.066,-11.475,22.156
-0.387,0.762,-0.137,9.766,-1.892,19.958
-0.392,0.787,-0.090,4.822,6.226,18.982
-0.390,0.825,-0.039,2.319,11.780,19.348
-0.386,0.895,0.024,0.671,14.099,21.240
-0.384,0.886,0.038,0.977,12.939,24.658
-0.380,0.886,0.045,3.662,9.949,27.771
-0.367,0.901,0.070,6.897,6.226,29.907
-0.351,0.916,0.065,9.705,1.221,31.921
-0.334,0.908,0.039,13.062,-3.052,34.180
-0.319,0.906,0.024,16.296,-6.042,34.729
-0.308,0.912,0.006,17.883,-8.362,34.302
-0.301,0.918,-0.006,18.066,-9.277,32.959
-0.292,0.926,-0.006,18.066,-8.972,31.128
-0.285,0.932,0.003,17.944,-8.545,29.236
-0.288,0.950,0.013,17.700,-8.484,26.794
-0.290,0.959,0.021,17.517,-8.789,24.780
-0.298,0.967,0.030,17.639,-9.277,22.949
-0.307,0.970,0.041,17.456,-10.071,21.118
-0.318,0.984,0.050,17.395,-10.376,19.775
-0.321,0.986,0.055,17.700,-10.132,18.738
-0.318,0.983,0.051,18.005,-9.338,17.944
-0.314,0.977,0.041,17.761,-7.629,16.968
-0.312,0.968,0.037,17.761,-5.249,15.442
-0.313,0.959,0.032,17.090,-2.869,13.550
-0.315,0.955,0.031,15.808,-1.038,11.536
-0.317,0.956,0.034,14.221,1.343,9.705
-0.319,0.953,0.033,12.512,3.418,8.301
-0.321,0.949,0.036,10.681,5.310,7.080
-0.325,0.947,0.033,8.606,7.629,6.287
-0.332,0.943,0.026,6.470,10.437,6.042
-0.344,0.960,0.016,3.967,13.550,5.432
-0.352,0.965,0.009,0.916,17.334,5.249
-0.355,0.971,0.016,-1.404,21.301,4.822
-0.358,0.979,0.036,-3.479,24.780,4.211
-0.360,1.002,0.059,-5.493,27.222,3.540
-0.361,1.019,0.076,-6.714,28.320,2.808
-0.362,1.031,0.093,-6.592,28.320,1.892
-0.375,1.050,0.113,-5.493,27.954,0.610
-0.416,1.078,0.135,-4.211,26.917,-0.671
-0.483,1.112,0.150,-3.357,24.963,-2.502
-0.568,1.162,0.160,-3.479,21.973,-5.920
-0.654,1.240,0.169,-4.517,18.555,-10.315
-0.700,1.304,0.176,-5.066,15.442,-12.817
-0.708,1.335,0.156,-4.761,13.184,-11.902
-0.708,1.363,0.139,-5.798,13.611,-8.667
-0.699,1.372,0.108,-8.301,16.602,-4.456
-0.657,1.357,0.082,-11.230,21.790,-1.648
-0.574,1.315,0.085,-12.939,28.748,-1.282
-0.486,1.260,0.107,-14.099,35.950,-2.991
-0.415,1.211,0.155,-15.930,42.358,-6.653
-0.361,1.122,0.168,-18.005,46.265,-11.230
-0.323,1.017,0.174,-20.813,48.340,-18.188
-0.326,0.945,0.165,-25.452,50.476,-28.503
-0.331,0.893,0.206,-32.654,52.673,-40.039
-0.381,0.842,0.139,-41.138,55.176,-50.903
-0.441,0.880,0.154,-45.532,59.509,-62.866
-0.514,0.943,0.196,-45.471,65.308,-72.266
-0.582,0.963,0.239,-44.189,68.176,-74.829
-0.607,0.937,0.178,-42.542,67.871,-71.716
-0.631,0.939,0.153,-39.795,68.115,-68.115
-0.653,0.964,0.138,-36.682,70.374,-64.575
-0.644,0.977,0.112,-34.241,72.754,-60.242
-0.620,0.975,0.110,-31.372,74.829,-55.603
-0.586,0.969,0.115,-29.968,75.684,-51.758
-0.548,0.960,0.137,-30.457,75.195,-49.255
-0.517,0.943,0.143,-31.982,73.059,-48.706
-0.497,0.928,0.147,-32.776,69.580,-50.049
-0.486,0.912,0.156,-32.227,66.162,-53.101
-0.484,0.902,0.149,-30.823,62.622,-56.824
-0.490,0.891,0.137,-29.114,59.509,-60.303
-0.500,0.875,0.124,-26.611,57.495,-62.866
-0.510,0.855,0.115,-24.597,56.458,-64.453
-0.516,0.839,0.116,-22.644,55.725,-64.819
-0.516,0.825,0.111,-20.874,54.688,-64.148
-0.516,0.815,0.104,-18.921,53.650,-62.744
-0.511,0.797,0.100,-16.235,52.612,-60.852
-0.504,0.778,0.099,-14.282,51.147,-58.960
-0.500,0.766,0.099,-13.184,48.767,-57.190
-0.500,0.764,0.099,-12.756,46.021,-55.725
-0.502,0.765,0.097,-12.573,42.725,-54.626
-0.504,0.761,0.095,-12.329,39.124,-53.345
-0.506,0.755,0.094,-12.329,35.583,-52.124
-0.509,0.754,0.092,-12.939,32.532,-51.331
-0.514,0.758,0.095,-13.611,30.090,-50.232
-0.519,0.762,0.101,-13.611,28.198,-48.767
-0.521,0.765,0.104,-13.184,26.550,-46.570
-0.521,0.765,0.101,-11.902,25.146,-43.640
-0.517,0.762,0.102,-10.132,24.109,-40.222
-0.513,0.757,0.096,-8.240,23.071,-36.560
-0.507,0.752,0.093,-6.226,21.667,-32.776
-0.497,0.743,0.086,-4.761,19.714,-28.992
-0.490,0.731,0.081,-3.967,17.761,-25.635
-0.489,0.725,0.072,-3.845,15.869,-22.705
-0.492,0.726,0.060,-4.395,14.221,-20.142
-0.492,0.730,0.047,-5.554,13.367,-17.578
-0.489,0.733,0.032,-6.714,13.000,-14.709
-0.482,0.738,0.024,-7.935,13.611,-11.658
-0.476,0.742,0.018,-9.155,14.404,-8.301
-0.468,0.748,0.012,-10.315,15.259,-5.188
-0.462,0.755,0.008,-11.230,15.869,-2.197
-0.458,0.759,0.006,-11.658,16.235,0.427
-0.459,0.767,0.008,-11.841,15.869,3.235
-0.467,0.777,0.011,-11.353,14.832,6.042
-0.476,0.780,0.018,-11.230,12.817,8.728
-0.499,0.823,0.021,-10.559,9.766,11.047
-0.507,0.840,0.014,-9.338,6.470,14.221
-0.514,0.844,-0.000,-7.812,3.418,18.433
-0.521,0.846,-0.023,-6.470,0.854,22.827
-0.528,0.857,-0.046,-6.958,-0.977,26.855
-0.536,0.885,-0.066,-8.789,-1.770,30.151
-0.582,0.917,-0.074,-11.841,-1.587,32.166
-0.678,0.967,-0.051,-16.541,-1.831,31.921
-0.780,1.054,-0.019,-22.339,-3.601,28.931
-0.837,1.181,0.024,-26.611,-8.301,25.818
-0.865,1.277,0.082,-25.513,-14.954,27.344
-0.862,1.304,0.161,-20.264,-23.071,35.278
-0.774,1.256,0.235,-12.268,-32.532,46.875
-0.617,1.151,0.273,-2.625,-43.518,58.655
-0.469,1.070,0.255,7.751,-53.528,68.542
-0.338,1.001,0.242,18.738,-59.692,76.660
-0.249,0.881,0.212,28.259,-62.561,84.961
-0.225,0.773,0.137,36.438,-62.683,89.783
-0.219,0.691,0.037,40.100,-59.082,89.172
-0.251,0.644,-0.060,37.842,-51.208,84.351
-0.333,0.651,-0.135,30.945,-39.185,75.928
-0.418,0.698,-0.221,20.508,-24.597,66.589
-0.499,0.760,-0.303,9.338,-7.935,58.899
-0.553,0.845,-0.341,-1.648,9.338,55.115
-0.567,0.930,-0.298,-11.780,26.062,55.908
-0.549,0.986,-0.228,-20.264,38.574,59.998
-0.505,1.033,-0.135,-26.672,45.593,65.369
-0.454,1.060,-0.013,-29.297,46.326,71.472
-0.405,1.066,0.114,-28.625,40.039,76.233
-0.355,1.068,0.193,-25.452,27.161,78.674
-0.314,1.050,0.242,-17.273,10.376,79.285
-0.287,1.010,0.239,-4.883,-6.348,77.820
-0.279,0.981,0.216,10.559,-21.057,73.547
-0.291,0.963,0.182,25.696,-32.227,67.871
-0.319,0.946,0.143,37.903,-39.001,62.378
-0.350,0.936,0.089,45.593,-42.419,58.411
-0.351,0.860,0.017,47.302,-42.664,56.274
-0.415,0.950,-0.089,44.617,-38.635,54.565
-0.446,0.923,-0.048,42.175,-28.687,55.908
-0.426,0.881,-0.043,38.452,-18.799,59.021
-0.404,0.867,-0.055,29.602,-10.864,60.242
-0.400,0.893,-0.043,20.264,-4.089,60.730
-0.398,0.932,-0.062,10.681,1.953,62.256
-0.390,0.974,-0.069,2.319,9.888,64.270
-0.364,1.027,-0.058,-3.479,18.677,66.833
-0.341,0.978,-0.073,-7.080,26.794,68.665
-0.320,0.987,-0.046,-10.010,34.485,67.871
-0.308,1.001,-0.012,-13.489,39.917,65.796
-0.299,1.026,0.012,-16.418,41.687,62.927
-0.299,1.068,0.016,-18.311,40.833,60.486
-0.293,1.068,0.021,-19.165,39.001,59.021
-0.289,1.062,0.006,-18.738,37.170,57.922
-0.297,1.069,0.020,-18.555,36.316,56.152
-0.295,1.079,0.040,-18.127,35.095,54.199
-0.283,1.079,0.037,-17.639,33.325,52.246
-0.275,1.083,0.023,-16.724,31.921,49.683
-0.274,1.097,0.012,-16.113,31.555,46.265
-0.291,1.114,-0.020,-15.991,32.104,42.725
-0.271,1.053,0.028,-15.930,34.180,41.687
-0.261,1.013,0.062,-15.076,34.729,38.452
-0.265,1.034,0.059,-15.747,33.447,31.189
-0.270,1.048,0.069,-16.235,31.006,25.513
-0.279,1.038,0.062,-16.418,28.809,22.095
-0.287,1.011,0.058,-17.029,27.832,19.470
-0.289,0.982,0.066,-17.761,27.954,16.602
-0.303,0.966,0.063,-19.531,29.175,13.489
-0.319,0.958,0.058,-21.912,31.250,9.949
-0.331,0.950,0.054,-24.109,34.180,6.348
-0.344,0.949,0.056,-25.940,37.903,2.869
-0.356,0.950,0.055,-28.015,41.687,0.061
-0.362,0.949,0.062,-30.823,45.349,-1.526
-0.366,0.947,0.076,-33.813,48.767,-3.052
-0.369,0.946,0.089,-37.109,51.575,-4.639
-0.375,0.949,0.101,-39.490,53.955,-6.653
-0.383,0.952,0.114,-41.077,55.664,-9.033
-0.388,0.958,0.133,-42.358,56.946,-11.841
-0.391,0.961,0.154,-43.335,57.983,-14.771
-0.393,0.960,0.172,-43.152,58.228,-17.517
-0.393,0.954,0.191,-42.053,57.983,-20.081
-0.397,0.948,0.207,-40.527,57.251,-22.705
-0.410,0.937,0.219,-39.124,56.274,-25.269
-0.445,0.930,0.232,-37.048,55.298,-28.076
-0.514,0.939,0.241,-35.889,54.260,-31.555
-0.619,0.971,0.244,-36.194,53.284,-35.645
-0.738,1.022,0.235,-38.330,52.368,-39.673
-0.815,1.083,0.220,-41.260,52.551,-41.748
-0.832,1.141,0.212,-44.128,54.138,-39.856
-0.851,1.151,0.194,-47.424,57.739,-33.081
-0.830,1.186,0.176,-52.124,63.660,-24.536
-0.776,1.202,0.152,-56.641,71.411,-16.174
-0.703,1.202,0.148,-59.753,81.177,-9.644
-0.642,1.181,0.154,-60.425,91.736,-6.897
-0.561,1.136,0.191,-59.509,100.952,-7.812
-0.483,1.059,0.258,-59.692,107.483,-12.329
-0.450,0.982,0.308,-62.378,109.436,-20.752
-0.427,0.928,0.348,-65.796,106.812,-33.386
-0.457,0.896,0.366,-68.787,101.135,-47.424
-0.516,0.886,0.369,-70.862,94.727,-60.669
-0.579,0.897,0.352,-71.289,89.355,-70.740
-0.625,0.897,0.327,-71.350,86.487,-75.195
-0.658,0.880,0.313,-71.533,86.609,-75.623
-0.702,0.881,0.296,-72.632,89.417,-74.158
-0.728,0.914,0.271,-74.951,94.421,-71.716
-0.736,0.962,0.246,-76.172,101.379,-67.688
-0.722,1.013,0.229,-74.951,109.192,-62.561
-0.680,1.044,0.238,-71.167,116.882,-56.824
-0.627,1.042,0.273,-65.613,121.948,-52.246
-0.578,1.022,0.310,-60.486,123.169,-49.866
-0.554,0.998,0.339,-55.969,120.300,-50.476
-0.531,0.971,0.357,-51.941,113.220,-53.528
-0.511,0.929,0.362,-48.279,103.271,-57.800
-0.507,0.877,0.346,-45.044,92.651,-63.171
-0.530,0.834,0.320,-42.419,83.008,-69.702
-0.566,0.808,0.306,-42.114,75.684,-75.623
-0.601,0.801,0.295,-44.617,71.899,-79.956
-0.634,0.806,0.268,-47.913,71.777,-81.360
-0.653,0.799,0.249,-49.438,75.134,-80.566
-0.663,0.798,0.236,-49.194,81.116,-78.125
-0.667,0.803,0.226,-48.584,88.135,-73.975
-0.665,0.807,0.228,-47.668,95.703,-68.604
-0.656,0.808,0.228,-46.814,102.722,-62.988
-0.643,0.811,0.232,-46.143,108.215,-57.983
-0.625,0.805,0.237,-45.471,111.206,-53.833
-0.608,0.801,0.246,-44.983,112.183,-50.659
-0.598,0.792,0.250,-44.250,110.657,-48.645
-0.589,0.782,0.248,-43.335,106.934,-47.913
-0.584,0.779,0.234,-42.358,102.051,-47.485
-0.578,0.781,0.209,-41.260,96.680,-46.875
-0.571,0.782,0.178,-39.917,91.614,-45.898
-0.567,0.775,0.149,-37.842,87.708,-44.495
-0.561,0.766,0.136,-34.912,84.778,-42.480
-0.557,0.752,0.123,-31.189,81.909,-40.588
-0.554,0.778,0.119,-28.687,78.491,-38.757
-0.554,0.772,0.118,-26.306,74.768,-35.950
-0.554,0.759,0.123,-23.132,70.679,-32.288
-0.551,0.746,0.132,-18.738,65.735,-28.992
-0.543,0.735,0.145,-13.733,59.631,-26.611
-0.533,0.726,0.145,-10.498,52.673,-24.231
-0.527,0.730,0.130,-7.874,45.532,-22.339
-0.523,0.732,0.114,-4.272,38.513,-20.203
-0.523,0.723,0.084,-1.221,32.654,-18.188
-0.523,0.716,0.035,-0.183,28.259,-15.747
-0.519,0.718,-0.014,-0.916,26.062,-13.367
-0.524,0.734,-0.038,-2.258,26.184,-10.681
-0.506,0.730,0.025,-2.686,28.198,-7.568
-0.537,0.737,0.044,2.869,29.053,-4.700
-0.538,0.739,0.059,7.568,27.283,-1.099
-0.511,0.736,0.087,10.376,23.560,5.188
-0.520,0.742,0.103,12.268,17.822,13.062
-0.526,0.797,0.156,18.311,10.681,20.691
-0.522,0.892,0.172,30.212,2.075,27.588
-0.526,1.014,0.120,45.227,-5.371,34.363
-0.536,1.071,0.069,59.570,-10.925,42.358
-0.509,0.999,-0.001,71.106,-13.855,53.467
-0.457,0.876,-0.051,76.782,-14.160,63.110
-0.445,0.730,-0.124,74.463,-11.169,66.895
-0.451,0.614,-0.192,67.017,-6.165,64.026
-0.479,0.590,-0.260,54.871,0.732,55.664
-0.524,0.645,-0.262,40.649,10.254,45.288
-0.578,0.714,-0.199,25.085,19.409,36.621
-0.650,0.779,-0.104,8.606,24.475,30.518
-0.723,0.862,-0.006,-4.578,24.353,25.391
-0.779,0.972,0.067,-13.306,18.860,21.362
-0.820,1.069,0.116,-16.113,10.071,19.531
-0.841,1.156,0.160,-12.268,-0.427,20.081
-0.827,1.220,0.223,-4.883,-11.963,23.010
-0.750,1.238,0.282,5.432,-25.879,28.320
-0.642,1.225,0.322,18.555,-40.771,36.133
-0.530,1.169,0.307,32.898,-55.176,45.410
-0.429,1.075,0.268,47.974,-67.383,54.138
-0.357,0.954,0.220,63.782,-76.111,60.364
-0.307,0.819,0.150,77.759,-82.275,62.256
-0.309,0.705,0.054,85.938,-85.083,59.509
-0.341,0.642,-0.066,85.938,-83.740,53.650
-0.405,0.622,-0.200,77.515,-77.576,46.814
-0.476,0.641,-0.297,63.416,-66.345,40.527
-0.543,0.712,-0.367,45.410,-50.598,36.194
-0.596,0.798,-0.371,28.076,-32.043,34.302
-0.644,0.927,-0.323,13.916,-13.672,34.363
-0.666,1.069,-0.216,2.808,1.160,37.537
-0.646,1.135,-0.096,-3.113,11.414,44.434
-0.611,1.161,0.011,-4.517,16.541,53.101
-0.563,1.150,0.094,-2.197,16.418,60.791
-0.502,1.126,0.160,2.991,11.841,65.979
-0.451,1.106,0.202,9.766,4.395,68.237
-0.403,1.071,0.212,18.127,-4.395,68.054
-0.362,1.023,0.193,26.978,-14.282,65.857
-0.336,0.988,0.155,35.095,-23.804,61.584
-0.324,0.975,0.111,41.260,-31.494,56.763
-0.318,0.963,0.067,45.837,-36.499,52.124
-0.320,0.951,0.027,48.950,-38.818,48.096
-0.327,0.949,-0.012,49.927,-38.635,44.495
-0.339,0.960,-0.044,49.133,-36.438,42.114
-0.342,0.971,-0.070,46.509,-32.959,41.443
-0.344,0.967,-0.086,42.175,-28.259,41.992
-0.340,0.960,-0.090,35.706,-22.888,43.518
-0.317,0.999,-0.046,28.076,-17.395,44.983
-0.365,0.974,-0.108,22.644,-12.085,45.044
-0.360,0.996,0.040,15.381,-5.371,46.692
-0.351,0.913,0.085,11.536,-2.991,49.927
-0.346,0.917,0.091,8.362,-3.174,48.279
-0.352,0.956,0.089,5.615,-2.869,44.556
-0.372,1.005,0.071,2.319,-1.709,42.236
-0.380,1.037,0.046,-0.122,1.343,41.626
-0.371,1.058,0.039,-0.854,5.798,41.443
-0.359,1.064,0.041,-1.282,10.803,41.199
-0.342,1.058,0.045,-1.953,15.259,39.917
-0.328,1.056,0.049,-2.808,18.799,37.537
-0.318,1.061,0.056,-4.578,22.217,34.424
-0.313,1.064,0.059,-6.165,25.208,31.311
-0.310,1.068,0.059,-8.118,28.198,28.137
-0.302,1.060,0.061,-10.254,31.311,25.940
-0.293,1.047,0.058,-13.184,34.363,23.926
-0.289,1.038,0.052,-16.907,37.476,21.240
-0.292,1.029,0.049,-20.508,41.443,17.334
-0.300,1.029,0.052,-23.682,45.288,12.085
-0.308,1.040,0.062,-26.001,49.194,6.714
-0.312,1.051,0.079,-26.978,52.612,2.014
-0.314,1.052,0.101,-26.489,54.871,-1.465
-0.316,1.047,0.117,-25.146,55.603,-4.028
-0.323,1.048,0.128,-23.254,54.626,-6.287
-0.320,1.036,0.139,-20.203,52.551,-8.301
-0.321,1.012,0.154,-16.846,49.866,-10.132
-0.332,0.983,0.164,-14.465,46.265,-12.085
-0.341,0.954,0.160,-13.428,42.603,-14.404
-0.357,0.943,0.132,-13.489,39.917,-17.090
-0.369,0.931,0.099,-14.160,39.551,-19.226
-0.386,0.920,0.072,-16.296,41.687,-20.874
-0.418,0.930,0.070,-19.165,45.776,-21.851
-0.439,0.866,0.063,-21.973,51.147,-21.851
-0.445,0.824,0.042,-27.527,56.885,-22.888
-0.472,0.877,0.050,-35.706,62.744,-25.635
-0.490,0.902,0.077,-41.687,68.909,-27.161
-0.496,0.927,0.088,-44.189,74.768,-26.855
-0.494,0.947,0.088,-45.532,78.979,-25.452
-0.482,0.959,0.115,-45.715,82.031,-23.376
-0.466,0.953,0.142,-44.067,83.130,-21.240
-0.451,0.931,0.162,-41.504,82.397,-19.958
-0.441,0.895,0.187,-38.635,80.261,-20.203
-0.442,0.878,0.201,-36.438,76.294,-21.423
-0.448,0.870,0.202,-34.607,71.228,-22.705
-0.455,0.851,0.184,-32.898,66.528,-22.888
-0.473,0.825,0.150,-32.166,62.927,-23.071
-0.485,0.810,0.095,-32.532,61.523,-23.376
-0.490,0.815,0.080,-34.241,63.293,-23.437
-0.489,0.817,0.104,-35.278,67.383,-22.949
-0.476,0.804,0.116,-35.461,70.618,-21.851
-0.467,0.785,0.131,-35.522,72.571,-20.386
-0.469,0.774,0.150,-35.278,73.547,-19.287
-0.479,0.767,0.154,-34.851,73.547,-18.433
-0.515,0.778,0.164,-34.607,72.998,-18.494
-0.581,0.799,0.183,-34.302,71.777,-19.165
-0.658,0.836,0.191,-34.973,69.641,-19.958
-0.749,0.889,0.188,-37.109,66.895,-20.386
-0.826,0.949,0.177,-40.894,64.514,-19.653
-0.871,1.003,0.154,-45.715,63.477,-16.602
-0.880,1.052,0.120,-51.025,64.941,-10.864
-0.856,1.090,0.096,-56.335,69.153,-2.808
-0.795,1.106,0.092,-61.096,76.294,6.958
-0.718,1.105,0.123,-63.721,85.205,16.235
-0.641,1.070,0.167,-63.782,93.872,22.766
-0.562,1.018,0.221,-62.317,100.525,25.574
-0.489,0.957,0.280,-59.998,103.638,25.513
-0.440,0.887,0.324,-57.129,102.783,21.545
-0.414,0.821,0.356,-52.734,98.694,13.367
-0.421,0.780,0.406,-47.302,92.041,2.380
-0.454,0.702,0.331,-41.199,83.557,-8.362
-0.512,0.687,0.303,-37.292,76.538,-19.592
-0.565,0.700,0.308,-34.729,71.838,-28.015
-0.586,0.719,0.286,-34.058,67.688,-31.616
-0.610,0.724,0.222,-33.997,64.941,-30.518
-0.628,0.713,0.170,-34.119,65.552,-26.062
-0.627,0.708,0.126,-34.546,69.397,-20.264
-0.621,0.715,0.085,-35.889,75.562,-13.855
-0.614,0.726,0.078,-37.903,83.496,-7.690
-0.600,0.742,0.114,-39.429,90.759,-3.479
-0.582,0.751,0.162,-39.856,95.154,-1.038
-0.571,0.766,0.209,-40.344,95.764,-0.977
-0.568,0.771,0.243,-40.344,92.773,-2.197
-0.573,0.773,0.271,-38.940,86.792,-4.456
-0.585,0.775,0.291,-35.950,78.430,-6.592
-0.599,0.788,0.308,-32.654,69.031,-8.240
-0.617,0.810,0.311,-29.785,59.204,-8.911
-0.629,0.833,0.295,-27.283,50.293,-7.935
-0.636,0.847,0.272,-24.475,44.189,-5.493
-0.641,0.858,0.249,-21.973,40.894,-2.808
-0.639,0.864,0.223,-19.287,40.344,-0.366
-0.630,0.861,0.202,-16.357,42.297,1.831
-0.617,0.850,0.187,-13.672,45.593,3.906
-0.604,0.833,0.180,-11.963,49.866,5.310
-0.596,0.820,0.175,-11.292,54.016,5.737
-0.583,0.817,0.168,-11.841,57.190,5.615
-0.565,0.815,0.156,-13.733,60.120,5.676
-0.549,0.820,0.142,-16.113,62.927,5.737
-0.533,0.822,0.130,-17.822,65.308,5.859
-0.514,0.816,0.123,-18.555,67.383,6.042
-0.500,0.807,0.115,-18.982,69.275,5.920
-0.492,0.801,0.115,-18.982,70.740,5.371
-0.490,0.804,0.119,-18.555,71.411,4.761
-0.489,0.810,0.124,-17.700,70.984,4.700
-0.490,0.809,0.126,-16.724,69.519,5.249
-0.497,0.805,0.128,-16.052,67.139,6.409
-0.507,0.806,0.131,-15.686,64.575,7.751
-0.521,0.808,0.126,-15.625,61.829,8.911
-0.536,0.815,0.120,-15.625,59.326,10.071
-0.553,0.831,0.117,-15.320,57.251,11.230
-0.563,0.851,0.112,-15.564,55.237,13.000
-0.566,0.873,0.099,-16.907,54.443,15.076
-0.562,0.892,0.081,-19.653,54.260,17.639
-0.552,0.911,0.075,-22.522,55.298,20.264
-0.536,0.928,0.084,-25.269,57.434,22.217
-0.520,0.952,0.093,-26.611,59.692,23.437
-0.501,0.959,0.111,-26.978,62.195,24.414
-0.486,0.956,0.126,-26.428,64.331,25.330
-0.474,0.937,0.134,-24.658,65.796,25.635
-0.467,0.912,0.143,-22.522,66.650,25.574
-0.463,0.892,0.149,-20.874,66.589,24.597
-0.464,0.880,0.148,-19.775,65.918,22.583
-0.466,0.874,0.140,-19.287,64.453,20.569
-0.472,0.875,0.129,-19.226,62.927,18.738
-0.479,0.881,0.113,-19.775,61.951,17.700
-0.482,0.887,0.096,-20.447,61.462,17.151
-0.486,0.887,0.077,-22.034,62.012,17.090
-0.482,0.879,0.055,-24.353,63.354,17.273
-0.481,0.874,0.050,-27.710,65.552,17.273
-0.476,0.880,0.066,-30.640,67.810,16.785
-0.471,0.883,0.089,-32.043,69.519,15.930
-0.471,0.886,0.107,-32.593,70.129,15.503
-0.471,0.888,0.121,-32.227,69.641,15.320
-0.470,0.889,0.130,-31.189,68.481,15.564
-0.471,0.892,0.137,-29.175,66.589,16.052
-0.470,0.893,0.139,-26.733,64.453,16.846
-0.469,0.884,0.133,-24.475,62.134,17.212
-0.474,0.870,0.121,-22.827,59.631,17.090
-0.487,0.856,0.097,-22.522,57.861,16.602
-0.498,0.837,0.061,-24.353,57.312,15.869
-0.513,0.828,0.032,-28.259,58.411,14.709
-0.525,0.837,0.024,-32.776,60.608,13.489
-0.531,0.865,0.032,-37.415,63.660,12.878
-0.528,0.894,0.045,-41.077,66.833,13.306
-0.518,0.914,0.060,-43.030,70.007,14.709
-0.505,0.923,0.080,-42.847,72.632,16.357
-0.490,0.914,0.101,-41.077,74.158,17.639
-0.484,0.894,0.114,-38.513,74.036,18.066
-0.490,0.876,0.117,-35.645,72.266,17.151
-0.496,0.872,0.116,-33.081,69.275,15.076
