ax,ay,az,gx,gy,gz
-0.042,0.046,0.773,7.629,2.014,-31.189
-0.027,0.059,0.779,5.432,3.784,-30.029
-0.010,0.082,0.815,3.174,5.554,-28.625
0.004,0.087,0.852,2.197,6.836,-26.855
0.023,0.069,0.902,1.648,7.812,-25.330
0.033,0.066,0.940,1.526,7.812,-24.780
0.034,0.088,0.943,1.038,7.019,-24.475
0.034,0.105,0.921,0.488,6.165,-23.254
0.037,0.122,0.896,0.122,6.287,-21.423
0.035,0.152,0.891,0.732,7.874,-19.775
0.034,0.169,0.918,1.709,10.498,-17.639
0.037,0.163,0.963,2.930,13.062,-14.893
0.038,0.155,1.025,3.723,14.343,-12.207
0.037,0.166,1.086,3.540,13.794,-9.888
0.034,0.179,1.118,3.235,11.292,-7.263
0.030,0.178,1.111,2.502,7.263,-4.700
0.022,0.171,1.077,1.343,3.174,-2.075
0.011,0.163,1.024,0.488,-0.061,0.000
-0.004,0.166,0.966,-0.549,-1.892,2.380
-0.021,0.176,0.931,-1.526,-2.014,4.883
-0.031,0.161,0.916,-1.404,-1.160,7.690
-0.035,0.143,0.909,-0.977,0.488,10.620
-0.035,0.123,0.939,-1.282,2.747,12.878
-0.033,0.100,0.979,-1.038,4.944,14.954
-0.030,0.083,1.035,-0.549,6.287,16.785
-0.026,0.069,1.101,0.305,6.348,18.127
-0.024,0.059,1.160,1.770,4.761,19.531
-0.026,0.039,1.179,3.235,1.831,20.752
-0.033,0.021,1.164,2.991,-1.648,21.545
-0.045,0.019,1.120,0.610,-4.395,22.095
-0.059,0.027,1.069,-1.038,-6.714,22.766
-0.073,0.032,1.030,-2.136,-7.202,23.621
-0.085,0.016,0.993,-3.052,-6.409,24.536
-0.095,-0.005,0.953,-3.967,-4.944,25.452
-0.104,-0.024,0.903,-5.188,-2.991,25.879
-0.110,-0.031,0.888,-6.104,-0.183,25.818
-0.110,-0.050,0.905,-6.165,3.906,25.696
-0.108,-0.078,0.938,-5.981,7.935,25.146
-0.100,-0.090,1.028,-4.639,10.498,24.231
-0.096,-0.160,1.044,1.160,9.216,22.827
-0.103,-0.180,1.046,3.784,7.812,19.287
-0.098,-0.173,1.113,-0.122,8.667,15.869
-0.106,-0.123,1.153,-2.930,8.240,12.268
-0.108,-0.081,1.184,-1.953,5.676,9.583
-0.110,-0.052,1.192,-0.854,2.563,8.057
-0.111,-0.035,1.175,0.122,-1.160,7.019
-0.112,-0.016,1.148,0.916,-3.723,6.470
-0.117,0.007,1.114,1.160,-6.470,6.287
-0.121,0.036,1.065,0.793,-8.911,6.531
-0.123,0.053,1.009,0.061,-10.742,7.568
-0.123,0.053,0.955,-0.732,-11.047,9.155
-0.118,0.036,0.919,-1.160,-10.193,10.681
-0.113,0.016,0.895,-1.526,-8.789,12.024
-0.105,-0.002,0.889,-1.953,-7.019,13.062
-0.095,-0.013,0.904,-2.563,-5.127,13.611
-0.086,-0.028,0.921,-2.747,-3.418,13.794
-0.080,-0.050,0.935,-2.502,-2.502,13.306
-0.076,-0.071,0.945,-2.136,-2.319,12.329
-0.081,-0.069,0.954,-1.831,-2.258,10.559
-0.090,-0.054,0.951,-1.404,-2.258,8.789
-0.097,-0.042,0.954,-0.244,-2.319,7.324
-0.107,-0.037,0.952,1.160,-2.258,6.287
-0.118,-0.040,0.942,1.831,-2.136,5.432
-0.127,-0.047,0.940,1.953,-1.770,4.639
-0.131,-0.055,0.945,2.380,-0.916,3.723
-0.134,-0.060,0.954,2.258,0.000,2.869
-0.139,-0.067,0.961,2.258,0.793,2.136
-0.144,-0.077,0.982,1.709,1.892,1.465
-0.151,-0.091,1.003,1.648,2.319,1.099
-0.157,-0.111,1.003,1.465,1.648,0.732
-0.159,-0.154,0.986,-0.061,0.549,0.366
-0.173,-0.161,0.959,-1.343,0.000,-1.282
-0.190,-0.147,0.933,-0.610,0.000,-3.662
-0.200,-0.154,0.891,-0.671,0.305,-4.944
-0.200,-0.174,0.875,-0.366,1.770,-5.737
-0.193,-0.207,0.885,0.916,3.967,-6.836
-0.180,-0.240,0.906,1.953,5.615,-8.484
-0.163,-0.261,0.922,2.563,6.714,-10.681
-0.142,-0.275,0.925,2.808,7.324,-13.489
-0.124,-0.292,0.913,3.174,7.629,-16.357
-0.108,-0.303,0.908,3.540,8.423,-19.531
-0.095,-0.301,0.928,4.150,9.644,-22.827
-0.083,-0.309,0.958,5.310,10.620,-25.635
-0.077,-0.314,0.996,6.287,10.315,-28.320
-0.081,-0.311,1.023,7.263,8.667,-31.006
-0.086,-0.310,1.023,8.728,5.920,-33.508
-0.101,-0.294,0.958,9.705,2.808,-35.828
-0.119,-0.270,0.867,8.972,0.732,-38.269
-0.135,-0.230,0.811,9.888,1.770,-39.734
-0.142,-0.196,0.781,10.925,5.066,-40.161
-0.144,-0.160,0.794,11.353,9.766,-39.429
-0.135,-0.153,0.858,12.085,15.564,-37.415
-0.123,-0.167,0.952,13.306,20.325,-35.339
-0.111,-0.203,1.017,14.282,22.827,-34.119
-0.117,-0.221,1.064,16.418,23.193,-34.668
-0.134,-0.225,1.074,18.372,22.156,-36.011
-0.152,-0.237,1.062,18.677,20.386,-36.438
-0.164,-0.250,1.025,18.127,19.592,-36.499
-0.175,-0.255,1.000,16.785,19.836,-36.987
-0.183,-0.247,0.996,16.541,21.118,-38.208
-0.185,-0.261,1.018,17.578,22.522,-39.429
-0.183,-0.271,1.040,17.700,23.193,-40.833
-0.174,-0.263,1.070,16.479,23.010,-42.725
-0.166,-0.252,1.117,15.076,22.766,-44.678
-0.150,-0.250,1.184,14.954,21.973,-46.570
-0.139,-0.253,1.241,14.221,18.982,-48.462
-0.128,-0.253,1.266,12.939,14.343,-50.293
-0.124,-0.248,1.256,11.536,8.728,-52.429
-0.125,-0.227,1.193,9.949,2.197,-54.321
-0.124,-0.191,1.103,8.118,-2.747,-55.725
-0.121,-0.158,1.019,6.592,-5.371,-56.335
-0.113,-0.132,0.966,5.371,-5.981,-55.847
-0.102,-0.119,0.935,5.249,-5.066,-54.749
-0.089,-0.120,0.918,4.700,-3.052,-53.162
-0.074,-0.132,0.911,4.150,-1.465,-51.636
-0.056,-0.139,0.928,3.723,0.610,-49.927
-0.044,-0.145,0.961,3.296,2.380,-48.584
-0.036,-0.153,0.984,3.479,2.930,-47.546
-0.029,-0.165,1.001,3.479,2.258,-46.631
-0.027,-0.170,1.005,3.967,0.854,-45.776
-0.031,-0.166,0.988,3.662,-1.099,-45.349
-0.038,-0.155,0.952,3.296,-2.747,-45.227
-0.058,-0.122,0.906,3.357,-4.028,-45.410
-0.070,-0.107,0.868,3.052,-4.700,-44.067
-0.076,-0.103,0.840,2.747,-4.272,-42.542
-0.079,-0.086,0.825,2.869,-3.296,-41.565
-0.086,-0.050,0.833,3.113,-2.197,-40.527
-0.075,-0.063,0.852,3.235,-1.099,-38.147
-0.062,-0.084,0.876,4.700,0.183,-36.926
-0.092,-0.062,0.857,7.690,0.549,-37.048
-0.106,-0.085,0.882,3.662,1.953,-34.912
-0.115,0.038,0.887,-2.625,2.930,-33.569
-0.137,0.125,0.852,-8.667,0.610,-31.921
-0.163,0.160,0.810,-2.686,-0.061,-29.663
-0.154,0.071,0.826,4.089,3.113,-24.658
-0.177,0.120,0.796,0.610,5.920,-22.339
-0.174,0.083,0.939,0.183,12.756,-18.066
-0.119,0.085,1.050,7.446,16.296,-16.541
-0.151,0.064,1.056,14.526,16.296,-15.930
-0.128,-0.002,1.100,14.893,18.677,-12.573
-0.103,-0.012,1.156,12.573,20.508,-9.888
-0.092,-0.001,1.163,12.207,20.447,-10.010
-0.070,-0.017,1.151,11.414,19.836,-10.071
-0.049,0.001,1.171,10.193,20.447,-10.681
-0.023,0.013,1.231,10.986,23.010,-11.353
-0.013,0.010,1.334,10.498,24.536,-12.390
-0.003,-0.024,1.431,12.024,24.170,-14.099
-0.012,0.002,1.464,12.573,20.691,-16.785
-0.023,0.023,1.511,14.038,14.954,-18.921
-0.043,0.090,1.484,15.869,7.202,-20.935
-0.070,0.189,1.367,13.367,-1.892,-21.545
-0.090,0.251,1.220,12.390,-9.460,-19.897
-0.099,0.277,1.087,11.780,-13.794,-16.846
-0.100,0.281,0.982,11.292,-14.832,-13.245
-0.096,0.276,0.902,11.230,-12.878,-9.521
-0.083,0.259,0.857,10.193,-9.033,-6.348
-0.066,0.198,0.845,10.864,-4.089,-3.906
-0.047,0.123,0.877,11.475,0.916,-2.686
-0.036,0.068,0.940,10.071,5.371,-2.625
-0.028,0.031,1.021,8.545,8.301,-3.723
-0.029,-0.004,1.087,7.263,8.850,-5.188
-0.042,-0.029,1.122,4.822,6.348,-7.446
-0.058,-0.046,1.104,3.052,2.258,-10.071
-0.076,-0.020,1.056,0.366,-1.953,-13.123
-0.098,0.030,1.005,-3.662,-4.333,-16.602
-0.103,0.094,0.997,-7.263,-5.005,-18.555
-0.104,0.140,0.983,-8.545,-5.066,-19.165
-0.097,0.172,0.964,-8.850,-5.310,-18.616
-0.074,0.177,0.958,-8.423,-4.883,-18.066
-0.084,0.216,0.958,-6.775,-3.723,-18.555
-0.069,0.204,0.949,-4.517,-2.930,-17.578
-0.058,0.172,0.948,-3.845,-2.686,-15.320
-0.058,0.182,0.925,-3.296,-2.563,-15.198
-0.059,0.191,0.896,-2.808,-2.441,-15.381
-0.052,0.183,0.858,-2.197,-2.197,-15.442
-0.068,0.215,0.830,-1.892,-1.465,-15.259
-0.064,0.195,0.802,-1.526,-0.549,-13.306
-0.057,0.174,0.786,-1.892,0.671,-11.292
-0.056,0.191,0.785,-2.563,2.319,-10.803
-0.051,0.191,0.789,-2.380,4.211,-10.071
-0.039,0.182,0.803,-2.075,6.104,-9.216
-0.024,0.170,0.838,-1.892,8.301,-8.484
-0.011,0.160,0.879,-1.526,9.888,-8.057
-0.005,0.156,0.921,-1.709,11.169,-7.935
-0.004,0.164,0.949,-1.770,11.780,-7.996
-0.010,0.183,0.966,-2.136,12.085,-8.179
-0.015,0.194,0.982,-2.502,12.085,-7.385
-0.023,0.202,1.010,-2.258,12.329,-6.348
-0.033,0.199,1.037,-2.075,12.451,-5.188
-0.043,0.190,1.062,-1.892,11.841,-4.211
-0.058,0.184,1.081,-1.892,10.376,-3.479
-0.076,0.185,1.080,-1.709,8.057,-2.625
-0.091,0.178,1.067,-1.526,5.737,-1.953
-0.107,0.177,1.041,-0.854,3.906,-1.160
-0.123,0.183,1.011,0.000,2.258,-0.488
-0.133,0.168,0.987,1.038,1.648,0.610
-0.132,0.148,0.984,2.563,1.892,1.526
-0.123,0.123,0.987,4.089,2.869,2.319
-0.108,0.087,1.003,5.737,3.784,2.930
-0.094,0.065,1.055,6.042,4.578,2.930
-0.083,0.045,1.113,6.348,4.456,2.197
-0.077,0.029,1.164,7.385,2.808,1.282
-0.080,0.025,1.176,7.812,-0.061,0.183
-0.095,0.038,1.141,7.446,-2.991,-0.549
-0.128,0.052,1.058,7.019,-5.371,-0.977
-0.128,0.046,1.015,2.563,-4.822,0.427
-0.120,0.058,1.059,-3.052,-2.380,2.197
-0.132,0.091,1.036,-0.366,-2.258,2.136
-0.138,0.091,1.000,3.662,-2.686,2.563
-0.127,0.068,0.994,5.005,-2.014,4.272
-0.109,0.028,1.009,6.042,0.183,6.165
-0.085,-0.017,1.049,7.019,2.441,7.263
-0.057,-0.068,1.092,8.240,3.784,7.751
-0.037,-0.080,1.146,7.568,3.845,7.202
-0.019,-0.080,1.168,7.019,2.319,6.165
-0.013,-0.087,1.175,7.019,0.061,5.188
-0.020,-0.102,1.147,7.202,-1.892,4.089
-0.032,-0.114,1.111,6.470,-3.906,2.808
-0.050,-0.098,1.064,5.005,-6.348,1.282
-0.075,-0.056,1.004,3.479,-8.545,-0.366
-0.095,-0.026,0.932,2.258,-10.498,-1.160
-0.110,-0.004,0.875,2.136,-10.925,-1.404
-0.118,0.015,0.837,2.441,-10.437,-1.465
-0.114,0.022,0.822,1.892,-8.850,-1.099
-0.107,0.017,0.823,0.122,-7.019,-0.610
-0.096,0.011,0.832,-1.160,-4.822,-0.061
-0.087,0.019,0.841,-2.747,-2.930,0.000
-0.077,0.033,0.865,-4.578,-1.587,0.061
-0.070,0.050,0.905,-5.188,0.183,0.305
-0.063,0.052,0.955,-4.883,2.014,1.038
-0.057,0.043,0.984,-4.272,2.869,1.587
-0.054,0.034,0.985,-4.333,2.502,1.526
-0.054,0.038,0.988,-3.784,2.441,0.916
-0.070,0.066,0.991,-1.648,2.563,-0.427
-0.079,0.064,0.993,0.671,2.808,-0.610
-0.096,0.053,0.989,1.770,2.625,0.183
-0.096,0.043,0.994,1.282,2.563,1.404
-0.104,0.049,1.001,1.038,2.441,1.953
-0.114,0.053,0.998,2.380,1.709,1.953
-0.120,0.049,0.991,3.479,0.549,1.953
-0.129,0.050,0.973,4.211,-0.854,2.136
-0.138,0.066,0.938,4.761,-1.709,2.319
-0.141,0.062,0.897,5.066,-1.892,2.747
-0.142,0.053,0.869,5.676,-1.221,3.418
-0.141,0.046,0.858,6.348,0.488,3.723
-0.140,0.056,0.874,6.409,2.197,4.211
-0.129,0.047,0.903,6.714,4.272,5.249
-0.116,0.004,0.926,7.324,6.165,6.287
-0.106,-0.026,0.954,6.775,7.446,6.653
-0.099,-0.044,0.976,5.615,8.362,6.470
-0.097,-0.036,0.995,4.517,8.728,5.615
-0.099,-0.023,1.012,3.479,8.972,5.127
-0.098,-0.025,1.028,2.686,8.972,4.883
-0.099,-0.019,1.039,2.075,8.728,4.700
-0.099,-0.009,1.040,1.038,8.362,4.517
-0.101,0.011,1.046,0.122,7.935,4.211
-0.104,0.035,1.048,-0.122,6.958,4.517
-0.107,0.054,1.047,-0.671,6.165,4.822
-0.110,0.070,1.028,-1.160,5.188,5.432
-0.111,0.096,1.004,-1.343,4.028,6.226
-0.110,0.121,0.989,-1.587,3.967,7.263
-0.105,0.129,0.981,-0.854,4.456,8.850
-0.093,0.118,0.985,-0.183,5.188,10.376
-0.081,0.110,0.997,0.122,5.676,11.597
-0.074,0.115,1.008,0.610,6.348,12.085
-0.068,0.130,1.022,0.732,6.531,12.451
-0.061,0.161,1.027,0.366,5.981,13.367
-0.054,0.193,1.040,-0.183,5.859,14.343
-0.043,0.203,1.063,0.061,5.188,15.747
-0.032,0.206,1.076,1.038,4.150,16.479
-0.042,0.230,1.075,1.892,2.563,17.212
-0.026,0.202,1.078,1.221,0.732,20.020
-0.027,0.200,1.061,-0.244,-1.404,21.729
-0.042,0.231,0.992,-1.282,-3.235,22.095
-0.056,0.251,0.949,-2.197,-4.211,23.132
-0.070,0.265,0.930,-2.563,-3.784,24.719
-0.092,0.282,0.912,-2.563,-3.357,26.367
-0.112,0.290,0.900,-3.296,-3.052,28.381
-0.130,0.310,0.881,-4.700,-2.502,30.640
-0.147,0.346,0.860,-5.371,-2.075,33.081
-0.158,0.349,0.822,-5.737,-0.916,36.560
-0.159,0.353,0.797,-6.042,1.709,39.673
-0.152,0.372,0.815,-6.042,6.042,42.847
-0.131,0.355,0.852,-4.822,10.559,46.204
-0.109,0.325,0.941,-2.991,15.137,49.316
-0.089,0.295,1.036,-1.770,17.822,51.575
-0.082,0.283,1.106,-0.427,18.188,53.406
-0.068,0.254,1.150,0.122,17.395,55.725
-0.063,0.235,1.185,-0.305,15.808,57.739
-0.067,0.232,1.198,0.183,13.428,58.777
-0.080,0.234,1.186,1.648,10.742,60.059
-0.093,0.235,1.149,2.808,7.874,61.401
-0.102,0.226,1.109,4.272,5.493,63.171
-0.104,0.205,1.083,5.493,3.601,64.941
-0.105,0.176,1.046,6.897,2.014,66.528
-0.107,0.148,1.017,7.874,0.671,67.627
-0.109,0.136,0.981,7.874,-0.488,68.176
-0.110,0.145,0.940,7.812,-0.732,68.726
-0.110,0.151,0.921,7.141,-0.244,69.702
-0.110,0.143,0.911,6.836,1.343,71.350
-0.086,0.106,0.942,4.456,3.662,73.975
-0.068,0.106,1.000,2.136,5.798,74.890
-0.062,0.116,1.029,2.747,5.981,74.219
-0.057,0.105,1.053,3.052,5.371,73.975
-0.055,0.099,1.071,1.953,4.639,73.914
-0.063,0.105,1.097,0.610,3.906,73.792
-0.066,0.101,1.114,-1.038,2.441,73.608
-0.076,0.099,1.122,-2.441,0.793,73.486
-0.091,0.107,1.107,-3.967,-1.343,73.242
-0.106,0.117,1.060,-5.615,-2.869,73.181
-0.118,0.122,1.003,-6.958,-4.150,73.364
-0.128,0.126,0.967,-7.629,-4.395,73.669
-0.134,0.129,0.944,-7.874,-4.028,73.853
-0.137,0.132,0.932,-7.874,-3.174,74.219
-0.132,0.125,0.925,-7.568,-2.441,74.524
-0.126,0.122,0.919,-7.202,-2.319,74.524
-0.121,0.120,0.908,-6.897,-2.197,74.463
-0.115,0.125,0.921,-6.042,-2.075,74.158
-0.113,0.128,0.918,-5.188,-2.075,73.914
-0.111,0.125,0.909,-4.272,-2.197,73.914
-0.111,0.108,0.882,-3.418,-2.319,73.669
-0.113,0.097,0.868,-2.563,-2.136,72.754
-0.121,0.105,0.873,-2.136,-1.404,72.083
-0.126,0.098,0.887,-1.099,-0.244,71.228
-0.129,0.078,0.897,0.122,0.671,70.801
-0.136,0.062,0.906,0.549,1.038,70.129
-0.142,0.052,0.909,1.099,1.282,69.214
-0.160,0.069,0.896,0.549,0.793,68.298
-0.156,0.049,0.886,-1.038,0.488,68.970
-0.163,0.038,0.868,-1.831,0.305,68.970
-0.175,0.028,0.845,-1.404,0.854,67.322
-0.185,-0.004,0.841,-1.587,2.075,66.345
-0.196,-0.046,0.849,-1.587,3.540,65.491
-0.211,-0.070,0.876,-1.343,5.188,63.660
-0.229,-0.113,0.892,0.183,6.836,60.791
-0.244,-0.160,0.915,2.319,6.897,58.105
-0.255,-0.159,0.933,2.991,6.775,54.810
-0.266,-0.152,0.969,4.089,6.897,51.208
-0.261,-0.133,1.028,4.211,7.935,47.913
-0.264,-0.155,1.063,3.967,7.019,45.410
-0.253,-0.135,0.964,4.150,3.784,42.603
-0.268,-0.049,0.827,-3.296,1.038,39.917
-0.245,-0.002,0.788,-4.150,4.395,39.368
-0.217,0.005,0.830,-0.305,11.475,39.673
-0.180,-0.024,0.978,1.221,18.555,40.222
-0.156,-0.074,1.161,7.019,23.376,40.283
-0.141,-0.100,1.277,10.620,22.644,39.246
-0.160,-0.035,1.303,10.376,18.799,36.743
-0.181,0.065,1.253,10.559,14.404,35.034
-0.190,0.161,1.175,10.315,11.475,35.645
-0.162,0.191,1.122,10.376,11.780,38.635
-0.117,0.151,1.124,10.620,15.076,42.908
-0.069,0.089,1.201,10.864,19.104,45.959
-0.015,-0.016,1.347,10.742,22.339,47.852
0.016,-0.111,1.503,10.254,23.071,47.668
0.018,-0.185,1.596,8.423,18.860,45.776
-0.006,-0.195,1.594,4.578,10.559,42.603
-0.049,-0.193,1.520,-1.648,1.404,39.612
-0.082,-0.171,1.397,-7.812,-5.554,36.987
-0.126,-0.133,1.208,-10.620,-12.573,34.424
-0.146,-0.145,1.030,-9.705,-17.273,33.508
-0.140,-0.167,0.932,-7.263,-17.822,32.959
-0.128,-0.195,0.876,-3.662,-15.625,32.166
-0.087,-0.230,0.899,-1.892,-10.986,32.166
-0.040,-0.249,0.964,-1.953,-6.653,32.471
0.004,-0.269,1.021,-2.563,-4.333,32.166
0.042,-0.289,1.097,-2.930,-3.479,31.433
0.073,-0.297,1.157,-3.174,-4.395,29.724
0.086,-0.272,1.173,-5.371,-7.568,27.222
0.094,-0.253,1.132,-7.874,-11.597,25.574
0.091,-0.209,1.067,-10.559,-15.015,23.865
0.079,-0.168,1.016,-12.756,-16.785,23.010
0.062,-0.142,0.974,-13.733,-17.090,23.193
0.042,-0.124,0.935,-14.465,-16.602,23.315
0.021,-0.105,0.900,-14.648,-15.808,23.865
0.001,-0.100,0.878,-13.916,-14.465,24.353
-0.022,-0.086,0.876,-12.634,-12.634,24.780
-0.043,-0.072,0.881,-11.108,-10.803,25.269
-0.060,-0.066,0.904,-9.766,-9.399,26.001
-0.078,-0.068,0.927,-8.057,-8.972,27.039
-0.097,-0.086,0.936,-4.761,-9.521,27.832
-0.113,-0.106,0.899,-3.052,-10.986,28.198
-0.127,-0.112,0.852,-2.014,-11.780,28.320
-0.135,-0.107,0.842,-0.854,-11.169,28.137
-0.138,-0.116,0.853,1.221,-9.644,28.564
-0.140,-0.141,0.870,3.601,-8.362,28.625
-0.139,-0.173,0.872,4.822,-7.812,28.931
-0.138,-0.177,0.873,5.676,-7.874,28.503
-0.139,-0.168,0.869,6.958,-8.118,27.344
-0.146,-0.169,0.853,8.362,-8.179,26.367
-0.149,-0.173,0.865,7.202,-7.263,25.391
-0.155,-0.166,0.874,5.188,-6.348,24.048
-0.162,-0.160,0.847,4.150,-6.714,22.949
-0.173,-0.144,0.812,2.258,-7.019,22.034
-0.183,-0.115,0.786,-0.061,-6.287,20.996
-0.190,-0.090,0.757,-1.831,-4.639,20.325
-0.193,-0.068,0.738,-3.479,-2.686,20.203
-0.188,-0.056,0.738,-4.944,-0.427,20.813
-0.176,-0.052,0.770,-5.554,2.441,21.423
-0.164,-0.042,0.808,-5.066,4.639,21.362
-0.172,-0.030,0.826,-3.906,5.615,20.752
-0.183,-0.030,0.833,-4.700,6.836,21.118
-0.176,-0.058,0.844,-7.996,8.545,22.461
-0.184,-0.053,0.835,-9.521,9.216,22.583
-0.200,-0.012,0.826,-8.667,9.827,21.240
-0.210,0.014,0.832,-5.981,10.864,20.508
-0.208,-0.003,0.835,-2.502,11.780,21.423
-0.208,-0.050,0.862,-0.061,12.817,22.522
-0.208,-0.083,0.920,1.282,13.611,23.132
-0.208,-0.098,0.931,1.160,13.062,22.949
-0.208,-0.078,0.924,-0.488,11.658,22.034
-0.218,-0.037,0.916,-1.770,10.681,21.729
-0.212,-0.017,0.933,-3.113,11.047,22.583
-0.198,-0.035,0.966,-4.333,11.292,24.292
-0.190,-0.059,0.995,-4.639,10.498,25.024
-0.195,-0.073,1.010,-5.188,8.850,25.146
-0.209,-0.053,0.974,-7.324,6.104,24.536
-0.222,-0.026,0.901,-10.315,3.784,24.170
-0.228,-0.008,0.860,-10.620,4.333,23.865
-0.232,-0.002,0.850,-10.071,7.202,24.597
-0.229,0.001,0.889,-11.353,10.742,25.940
-0.230,0.017,0.962,-11.292,14.282,26.428
-0.235,0.044,1.039,-10.681,16.174,26.489
-0.246,0.089,1.116,-10.620,16.174,26.978
-0.264,0.137,1.175,-10.315,14.832,28.076
-0.288,0.165,1.196,-10.254,12.207,30.334
-0.294,0.161,1.193,-9.460,9.521,33.386
-0.304,0.184,1.195,-9.094,7.629,35.522
-0.323,0.200,1.206,-8.179,6.714,37.415
-0.336,0.185,1.216,-4.761,6.470,39.429
-0.362,0.187,1.179,-0.854,6.348,41.321
-0.350,0.194,1.101,0.122,6.531,44.556
-0.276,0.181,1.081,-0.427,9.705,49.316
-0.131,0.155,1.145,5.493,13.977,53.589
-0.125,0.039,1.240,20.996,14.648,58.167
0.079,-0.057,1.263,27.283,14.465,62.744
-0.002,-0.224,1.476,19.226,22.217,62.256
0.064,-0.413,1.656,11.658,27.527,57.556
0.214,-0.499,1.878,7.385,26.428,47.913
0.203,-0.417,2.021,4.639,15.686,34.607
0.130,-0.257,1.927,1.038,-2.625,21.851
0.041,-0.121,1.690,-1.099,-21.057,13.733
-0.018,-0.020,1.380,-2.258,-36.621,10.254
-0.063,0.053,1.089,-3.479,-46.753,9.949
-0.111,0.103,0.815,-2.869,-50.537,11.292
-0.145,0.107,0.604,-0.916,-47.791,13.977
-0.138,0.077,0.550,0.732,-40.100,17.883
-0.132,0.119,0.478,0.916,-30.457,21.545
-0.114,0.166,0.484,3.723,-17.578,24.536
-0.113,0.124,0.579,8.240,-3.906,28.931
-0.057,0.017,0.795,9.399,8.179,34.119
0.035,-0.059,1.065,9.277,16.785,36.011
0.081,-0.097,1.305,9.338,17.517,34.424
0.105,-0.096,1.414,7.080,9.827,31.433
0.043,-0.051,1.368,3.723,-3.052,27.588
-0.037,-0.025,1.198,1.404,-16.235,25.513
-0.107,0.011,1.034,-0.305,-25.208,24.170
-0.165,0.042,0.942,-0.671,-28.625,23.437
-0.204,0.058,0.877,1.526,-28.931,23.437
-0.232,0.051,0.821,3.357,-28.198,23.437
-0.249,0.043,0.793,4.761,-27.100,23.865
-0.255,0.034,0.776,5.554,-25.513,24.353
-0.267,0.019,0.746,7.202,-23.621,24.536
-0.268,-0.013,0.715,7.751,-21.179,24.170
-0.244,-0.023,0.722,6.958,-17.212,23.254
-0.204,-0.020,0.755,6.836,-14.343,22.156
-0.204,-0.027,0.726,8.911,-14.282,20.996
-0.201,-0.057,0.649,10.986,-15.381,20.386
-0.197,-0.088,0.581,11.353,-13.855,19.409
-0.195,-0.092,0.549,11.353,-10.193,17.639
-0.190,-0.084,0.543,12.024,-5.676,15.747
-0.194,-0.070,0.550,12.024,-1.770,14.282
-0.191,-0.071,0.582,11.536,2.625,13.489
-0.190,-0.080,0.634,11.353,7.507,12.695
-0.190,-0.096,0.682,10.742,11.047,11.597
-0.199,-0.092,0.725,9.827,13.611,10.010
-0.209,-0.078,0.751,8.301,15.442,8.484
-0.215,-0.058,0.790,6.042,17.029,7.568
-0.228,-0.031,0.833,5.188,18.311,6.409
-0.241,-0.011,0.869,5.188,18.555,5.432
-0.255,0.000,0.899,5.310,17.700,4.944
-0.265,0.002,0.919,5.249,16.724,4.761
-0.269,-0.005,0.924,4.639,15.015,4.883
-0.275,-0.011,0.927,4.456,13.000,4.700
-0.281,-0.021,0.922,4.395,11.169,4.456
-0.288,-0.032,0.908,4.333,9.338,4.150
-0.296,-0.055,0.893,4.395,7.690,3.296
-0.307,-0.069,0.870,4.272,6.165,2.014
-0.323,-0.060,0.844,4.089,5.127,0.732
-0.336,-0.070,0.818,3.906,4.761,-0.305
-0.338,-0.088,0.800,4.089,5.676,-0.854
-0.334,-0.081,0.812,4.456,7.690,-1.831
-0.322,-0.067,0.844,5.188,10.132,-2.808
-0.300,-0.077,0.924,7.385,12.939,-3.113
-0.284,-0.089,1.000,9.399,14.465,-3.662
-0.255,-0.079,1.060,9.094,14.465,-4.639
-0.236,-0.062,1.089,8.911,13.184,-5.798
-0.247,-0.027,1.092,9.033,10.071,-6.592
-0.253,0.009,1.107,8.972,7.690,-6.897
-0.267,0.031,1.124,8.301,6.653,-6.592
-0.313,0.082,1.075,5.676,4.395,-5.554
-0.331,0.047,1.035,2.075,2.991,-2.991
-0.348,-0.031,1.024,4.150,4.822,-1.038
-0.386,-0.071,1.044,4.517,7.874,-1.038
-0.425,-0.080,1.109,5.737,11.353,-2.319
-0.464,-0.057,1.186,9.460,14.221,-3.601
-0.482,-0.038,1.227,13.672,15.015,-3.845
-0.468,-0.021,1.166,17.090,14.465,-3.540
-0.402,0.007,1.128,19.714,15.503,-2.625
-0.283,0.017,1.090,21.729,19.409,-0.671
-0.125,-0.042,1.125,24.841,27.344,2.319
0.038,-0.129,1.278,26.794,36.987,4.150
0.158,-0.188,1.530,25.269,45.898,4.028
0.227,-0.273,1.882,20.569,49.988,2.991
0.252,-0.369,2.174,12.512,47.180,-0.061
0.210,-0.349,2.304,0.305,33.752,-6.592
0.111,-0.329,2.041,-7.874,7.996,-13.489
-0.032,-0.283,1.508,-13.000,-19.348,-19.714
-0.133,-0.165,1.028,-16.418,-36.072,-24.963
-0.216,-0.060,0.641,-13.977,-42.114,-27.161
-0.248,0.011,0.428,-10.010,-36.438,-25.635
-0.257,0.053,0.386,-3.540,-24.292,-21.912
-0.212,-0.001,0.471,2.625,-9.216,-15.137
-0.124,-0.158,0.650,6.348,4.272,-7.812
-0.034,-0.313,0.835,6.775,13.672,-4.456
0.044,-0.423,0.956,4.028,17.822,-5.798
