ax,ay,az,gx,gy,gz
0.774,-0.072,0.575,-0.549,-0.305,2.869
0.771,-0.073,0.570,-1.038,0.549,2.991
0.772,-0.075,0.566,-1.221,1.282,3.052
0.771,-0.077,0.564,-1.526,1.526,3.235
0.770,-0.080,0.562,-1.770,1.282,3.174
0.771,-0.082,0.564,-1.709,0.549,2.808
0.770,-0.084,0.568,-1.648,-0.549,2.319
0.765,-0.089,0.572,-1.160,-1.404,1.526
0.758,-0.094,0.577,-0.854,-2.014,0.916
0.748,-0.097,0.582,-0.916,-2.319,0.671
0.741,-0.098,0.584,-1.282,-2.258,0.732
0.739,-0.100,0.587,-1.343,-2.197,1.099
0.739,-0.102,0.589,-1.404,-2.075,1.221
0.734,-0.102,0.587,-1.526,-1.526,1.099
0.734,-0.100,0.587,-1.526,-1.404,0.671
0.734,-0.097,0.584,-1.465,-1.404,0.610
0.739,-0.093,0.584,-1.465,-1.709,0.549
0.745,-0.088,0.586,-1.282,-1.953,0.549
0.748,-0.083,0.586,-1.343,-2.380,0.427
0.751,-0.079,0.588,-1.282,-2.930,-0.122
0.755,-0.075,0.587,-1.099,-3.235,-0.366
0.756,-0.070,0.586,-1.099,-3.540,-0.366
0.760,-0.065,0.586,-1.404,-3.235,-0.122
0.764,-0.061,0.587,-1.770,-2.869,-0.061
0.766,-0.057,0.585,-2.014,-2.441,-0.061
0.768,-0.055,0.583,-2.197,-2.258,-0.183
0.771,-0.053,0.582,-2.747,-2.136,-0.366
0.775,-0.051,0.582,-3.052,-1.953,-0.305
0.779,-0.051,0.583,-3.418,-1.892,-0.366
0.786,-0.052,0.588,-3.418,-2.075,-0.549
0.796,-0.054,0.592,-3.540,-2.686,-0.916
0.802,-0.055,0.601,-3.113,-3.479,-1.343
0.794,-0.060,0.606,-2.930,-4.272,-1.587
0.793,-0.065,0.612,-2.686,-4.761,-1.953
0.791,-0.070,0.619,-2.502,-4.517,-2.075
0.789,-0.071,0.623,-2.747,-3.845,-1.892
0.786,-0.072,0.624,-3.052,-2.625,-1.831
0.787,-0.071,0.628,-3.540,-0.977,-1.831
0.789,-0.071,0.628,-4.211,1.221,-1.892
0.791,-0.069,0.628,-4.761,3.296,-2.319
0.793,-0.067,0.625,-4.700,4.944,-2.686
0.786,-0.067,0.618,-4.761,5.859,-2.930
0.794,-0.065,0.613,-4.456,6.714,-2.686
0.794,-0.062,0.608,-4.150,6.531,-1.953
0.790,-0.059,0.602,-3.967,5.981,-1.587
0.782,-0.057,0.599,-3.784,5.127,-1.831
0.775,-0.057,0.596,-3.723,4.028,-1.892
0.779,-0.050,0.596,-3.845,3.418,-1.892
0.782,-0.045,0.596,-3.967,2.808,-1.526
0.780,-0.046,0.599,-3.906,1.892,-1.038
0.785,-0.047,0.602,-3.845,0.916,-0.793
0.785,-0.047,0.606,-3.723,0.305,-0.793
0.779,-0.045,0.607,-3.601,-0.061,-0.793
0.774,-0.045,0.610,-4.089,0.183,-0.671
0.766,-0.044,0.607,-4.822,1.282,-0.671
0.766,-0.043,0.607,-5.371,2.502,-0.610
0.768,-0.040,0.603,-6.165,3.723,-0.610
0.770,-0.038,0.600,-6.836,4.639,-0.671
0.771,-0.038,0.598,-6.836,4.822,-0.854
0.774,-0.037,0.597,-6.836,4.700,-1.038
0.767,-0.034,0.596,-7.019,4.395,-1.404
0.763,-0.031,0.596,-7.263,4.150,-1.709
0.764,-0.029,0.597,-7.202,3.723,-2.075
0.764,-0.028,0.597,-7.263,3.601,-2.197
0.764,-0.025,0.598,-7.385,3.479,-2.319
0.763,-0.023,0.599,-7.080,3.601,-2.319
0.761,-0.020,0.599,-7.080,3.784,-2.197
0.761,-0.012,0.600,-6.897,4.089,-1.587
0.761,-0.007,0.598,-6.836,4.395,-1.282
0.757,-0.007,0.595,-6.714,5.127,-0.977
0.760,-0.005,0.591,-6.714,5.737,-1.160
0.764,-0.006,0.588,-6.470,6.104,-1.099
0.764,-0.004,0.584,-6.409,6.042,-1.160
0.767,-0.006,0.584,-5.920,5.554,-1.282
0.771,-0.005,0.584,-5.615,4.700,-1.282
0.773,-0.001,0.584,-5.188,3.967,-0.793
0.775,0.001,0.583,-5.066,3.479,-0.427
0.770,0.000,0.580,-4.456,3.174,-0.183
0.774,0.006,0.579,-3.967,2.869,0.061
0.783,0.012,0.578,-3.540,2.502,0.305
0.791,0.016,0.580,-2.808,1.953,0.671
0.797,0.016,0.587,-2.380,1.099,0.916
0.799,0.015,0.594,-1.465,-0.305,0.793
0.801,0.015,0.597,-0.610,-1.038,0.549
0.806,0.022,0.600,-0.122,-1.221,1.221
0.803,0.027,0.596,0.122,-0.671,2.014
0.801,0.034,0.591,0.061,0.854,2.930
0.803,0.037,0.583,-0.244,2.747,3.113
0.809,0.039,0.579,-0.610,4.761,3.113
0.816,0.039,0.572,-0.916,6.470,2.563
0.821,0.036,0.569,-1.099,7.568,1.892
0.825,0.037,0.564,-0.977,7.629,1.709
0.825,0.039,0.562,-0.366,7.141,2.075
0.822,0.039,0.563,0.244,6.226,2.686
0.818,0.042,0.562,0.427,5.249,3.235
0.813,0.040,0.564,1.343,4.578,3.845
0.812,0.035,0.566,2.319,4.272,3.906
0.813,0.037,0.569,3.052,3.845,3.906
0.811,0.029,0.576,3.906,3.845,3.967
0.801,0.020,0.581,4.395,4.028,4.028
0.789,0.010,0.583,4.456,4.517,4.395
0.789,0.005,0.583,4.456,5.432,4.578
0.796,0.018,0.583,4.333,5.920,5.066
0.787,0.021,0.578,4.517,7.019,5.798
0.774,0.028,0.574,4.761,7.690,6.531
0.768,0.025,0.568,4.944,7.935,6.958
0.776,0.016,0.567,5.310,7.751,6.958
0.781,0.022,0.567,5.188,7.385,6.775
0.788,0.018,0.569,5.310,6.165,6.470
0.790,0.007,0.572,5.920,5.066,6.104
0.779,0.002,0.576,6.470,4.333,5.066
0.775,-0.005,0.575,6.409,4.211,4.211
0.768,-0.014,0.576,6.470,4.578,3.601
0.764,-0.021,0.578,6.531,5.066,2.625
0.761,-0.026,0.578,6.348,5.554,1.709
0.760,-0.029,0.580,6.897,5.859,0.977
0.756,-0.030,0.578,7.263,5.981,0.793
0.748,-0.028,0.573,7.507,5.981,1.404
0.737,-0.027,0.568,7.507,5.981,2.380
0.721,-0.025,0.565,7.080,6.165,3.052
0.734,-0.016,0.563,7.019,6.104,3.418
0.754,-0.006,0.566,7.019,5.432,3.723
0.759,0.001,0.568,7.141,4.395,4.639
0.757,0.008,0.570,7.080,3.113,5.493
0.768,0.012,0.573,7.507,1.465,6.287
0.770,0.015,0.580,7.507,0.244,6.897
0.771,0.018,0.585,7.019,-0.366,7.324
0.776,0.019,0.587,6.775,-0.366,7.385
0.780,0.017,0.591,6.287,0.183,7.324
0.785,0.015,0.591,6.042,1.221,7.141
0.787,0.013,0.588,5.310,2.625,6.897
0.789,0.011,0.586,4.822,3.662,6.470
0.788,0.007,0.582,4.517,4.639,6.165
0.787,0.005,0.581,4.272,5.249,5.615
0.785,0.000,0.580,4.395,5.920,4.883
0.782,-0.004,0.578,4.578,6.104,3.906
0.783,-0.008,0.577,4.639,5.798,3.296
0.781,-0.013,0.577,5.005,5.005,2.686
0.778,-0.017,0.577,5.676,3.662,2.563
0.776,-0.021,0.582,6.531,2.319,2.625
0.771,-0.025,0.585,7.019,1.160,2.991
0.767,-0.028,0.590,7.141,0.916,3.357
0.764,-0.031,0.590,7.080,0.916,3.418
0.762,-0.033,0.589,6.531,1.465,3.418
0.760,-0.033,0.584,5.676,2.747,3.662
0.758,-0.033,0.578,5.066,3.845,4.211
0.755,-0.032,0.572,4.578,4.883,4.639
0.757,-0.032,0.567,4.089,5.615,4.944
0.763,-0.030,0.561,3.967,5.493,5.432
0.766,-0.031,0.559,3.967,5.249,5.371
0.772,-0.031,0.559,3.906,4.822,5.432
0.776,-0.031,0.561,4.089,3.784,5.249
0.775,-0.033,0.566,4.272,2.686,4.822
0.773,-0.037,0.571,4.517,1.770,4.211
0.772,-0.041,0.575,5.005,1.099,3.113
0.770,-0.043,0.579,5.127,0.977,2.380
0.768,-0.046,0.582,5.127,1.038,1.709
0.765,-0.047,0.583,5.249,1.648,1.465
0.753,-0.047,0.582,4.883,2.258,1.404
0.752,-0.046,0.581,4.761,2.197,1.587
0.764,-0.041,0.578,4.639,2.380,2.014
0.769,-0.038,0.577,4.639,2.380,2.747
0.774,-0.036,0.575,4.333,2.380,3.052
0.773,-0.037,0.576,4.211,1.831,2.502
0.771,-0.042,0.578,3.967,1.404,1.465
0.776,-0.049,0.579,3.906,1.160,0.854
0.777,-0.055,0.581,3.784,1.160,1.038
0.778,-0.060,0.583,3.479,0.671,1.831
0.778,-0.066,0.584,3.052,0.854,2.502
0.779,-0.072,0.588,2.747,1.099,2.869
0.781,-0.078,0.591,2.563,1.282,2.380
0.785,-0.081,0.594,2.136,1.526,2.075
0.789,-0.084,0.597,2.075,1.282,1.831
0.786,-0.089,0.601,2.502,1.221,1.770
0.786,-0.093,0.603,2.563,0.854,1.770
0.783,-0.095,0.603,2.869,0.610,2.258
0.779,-0.099,0.602,2.625,0.732,2.625
0.776,-0.102,0.599,2.319,1.404,2.869
0.775,-0.106,0.597,2.197,1.953,3.174
0.772,-0.110,0.594,2.014,2.380,3.052
0.771,-0.116,0.592,2.136,2.991,2.808
0.769,-0.122,0.589,2.014,3.357,2.380
0.768,-0.127,0.587,1.587,3.723,2.075
0.768,-0.131,0.587,1.526,3.967,2.258
0.770,-0.135,0.587,1.526,3.723,2.441
0.776,-0.142,0.588,1.709,3.601,2.686
0.779,-0.149,0.590,1.892,3.296,2.869
0.782,-0.153,0.595,2.014,2.625,2.930
0.778,-0.148,0.600,2.014,1.770,2.930
0.776,-0.146,0.609,2.258,1.221,3.357
0.773,-0.142,0.616,2.441,0.549,3.723
0.766,-0.138,0.622,2.380,0.488,4.456
0.757,-0.133,0.626,2.197,1.343,5.493
0.747,-0.129,0.626,2.014,2.563,6.531
0.739,-0.125,0.620,1.587,4.211,7.202
0.739,-0.118,0.614,1.160,5.859,7.690
0.744,-0.109,0.606,0.854,7.446,7.812
0.745,-0.102,0.600,0.610,7.996,7.996
0.750,-0.094,0.595,0.671,7.812,7.812
0.758,-0.086,0.593,1.038,6.714,7.263
0.762,-0.080,0.595,2.258,5.127,7.019
0.759,-0.082,0.595,3.174,3.601,7.080
0.760,-0.081,0.597,3.784,2.502,7.202
0.762,-0.075,0.595,3.967,2.136,7.324
0.761,-0.072,0.595,4.150,2.380,7.202
0.762,-0.071,0.592,4.028,3.540,6.714
0.765,-0.068,0.587,3.845,4.333,6.042
0.764,-0.065,0.579,3.479,5.188,5.371
0.760,-0.061,0.573,3.357,5.981,4.700
0.757,-0.060,0.563,3.540,6.531,4.150
0.764,-0.061,0.555,3.601,6.714,4.150
0.772,-0.061,0.549,3.906,6.348,4.089
0.778,-0.057,0.546,4.333,5.493,4.272
0.786,-0.055,0.545,4.578,4.089,4.272
0.793,-0.057,0.547,5.188,2.625,3.967
0.781,-0.061,0.548,5.615,1.160,3.052
0.777,-0.066,0.551,6.104,0.732,1.892
0.779,-0.071,0.555,6.409,0.916,1.282
0.778,-0.077,0.556,6.165,1.404,1.221
0.776,-0.078,0.555,5.920,2.197,1.404
0.778,-0.078,0.557,5.798,2.930,1.709
0.778,-0.077,0.559,6.104,3.235,1.465
0.778,-0.078,0.559,6.348,2.808,1.038
0.780,-0.076,0.560,6.592,2.197,0.977
0.787,-0.069,0.564,6.714,1.770,1.221
0.779,-0.076,0.570,7.080,0.977,1.343
0.782,-0.075,0.577,7.202,0.183,1.221
0.787,-0.071,0.584,7.141,0.122,1.099
0.790,-0.061,0.590,6.897,0.305,1.221
0.787,-0.058,0.592,6.775,0.977,1.343
0.781,-0.059,0.590,6.836,2.258,1.587
0.781,-0.053,0.585,6.653,3.540,1.343
0.783,-0.045,0.580,6.226,4.700,1.465
0.784,-0.039,0.574,6.042,5.432,1.770
0.783,-0.033,0.570,5.859,5.737,1.892
0.784,-0.029,0.567,6.165,5.127,1.709
0.786,-0.025,0.564,6.653,3.845,1.282
0.784,-0.022,0.563,6.958,2.319,1.282
0.780,-0.017,0.561,7.080,1.282,2.075
0.775,-0.013,0.560,6.775,0.732,2.625
0.774,-0.009,0.559,6.470,0.916,3.235
0.774,-0.006,0.558,5.798,1.465,3.479
0.775,-0.003,0.556,5.066,1.648,3.540
0.777,-0.005,0.553,4.578,2.014,3.662
0.781,-0.003,0.548,4.150,2.319,3.784
0.782,-0.001,0.545,3.967,2.197,4.089
0.786,-0.002,0.542,3.967,1.831,4.395
0.793,-0.002,0.543,3.845,1.465,4.456
0.796,-0.001,0.542,3.540,0.610,4.333
0.798,-0.002,0.545,3.235,-0.488,4.089
0.800,-0.006,0.549,2.991,-1.343,3.540
0.802,-0.011,0.556,2.869,-2.136,3.174
0.805,-0.016,0.559,2.563,-2.319,3.296
0.805,-0.025,0.564,2.502,-2.319,3.540
0.805,-0.033,0.566,2.563,-2.075,3.967
0.806,-0.039,0.568,2.136,-1.770,4.028
0.806,-0.045,0.569,1.648,-0.610,3.784
0.801,-0.052,0.568,1.526,0.854,3.662
0.794,-0.058,0.564,1.160,1.831,3.418
0.787,-0.060,0.559,0.793,2.808,3.601
0.785,-0.058,0.553,0.244,3.235,3.906
0.785,-0.054,0.552,0.061,3.174,4.456
0.782,-0.049,0.550,0.061,2.686,4.944
0.782,-0.048,0.553,0.183,1.404,4.822
0.784,-0.049,0.558,0.854,0.061,4.456
0.785,-0.051,0.561,1.648,-1.038,4.456
0.783,-0.049,0.562,1.526,-1.526,4.883
0.782,-0.049,0.563,1.282,-1.526,5.432
0.780,-0.047,0.558,1.038,-0.916,5.249
0.777,-0.047,0.552,0.549,0.366,4.517
0.775,-0.047,0.543,0.000,1.648,3.784
0.786,-0.045,0.533,-0.244,2.563,3.235
0.798,-0.039,0.523,-0.549,2.991,3.113
0.803,-0.032,0.516,-0.854,2.441,3.235
0.818,-0.022,0.511,-1.160,1.099,3.479
0.821,-0.025,0.508,-0.916,-0.671,3.418
0.827,-0.030,0.508,-0.488,-2.197,3.113
0.818,-0.035,0.510,-0.305,-3.174,2.197
0.816,-0.040,0.510,-0.244,-3.357,1.343
0.816,-0.047,0.509,-0.732,-2.747,0.977
0.813,-0.051,0.505,-1.587,-1.648,0.916
0.812,-0.055,0.500,-2.136,-0.122,0.977
0.811,-0.058,0.495,-2.625,0.854,0.244
0.813,-0.061,0.494,-2.808,0.732,-0.366
0.814,-0.064,0.496,-2.441,-0.183,-0.854
0.813,-0.067,0.501,-1.892,-1.831,-1.465
0.810,-0.069,0.508,-0.793,-3.479,-1.831
0.810,-0.069,0.518,0.183,-5.798,-1.587
0.808,-0.070,0.527,0.916,-7.446,-1.099
0.807,-0.072,0.535,1.404,-8.057,-0.732
0.810,-0.074,0.543,1.465,-7.996,-0.427
0.813,-0.074,0.548,1.282,-7.202,-0.366
0.813,-0.073,0.551,0.793,-5.737,-0.610
0.810,-0.073,0.550,0.183,-4.211,-0.793
0.806,-0.071,0.545,-0.549,-2.930,-0.854
0.804,-0.066,0.541,-0.854,-2.258,-0.610
0.803,-0.062,0.534,-1.160,-1.953,-0.305
0.800,-0.060,0.529,-1.099,-1.770,0.122
0.795,-0.057,0.525,-1.099,-1.953,0.549
0.792,-0.056,0.523,-0.977,-2.197,0.671
0.790,-0.056,0.525,-0.916,-2.441,0.793
0.793,-0.055,0.531,-0.977,-2.869,0.671
0.796,-0.053,0.537,-1.099,-3.235,0.427
0.795,-0.059,0.543,-0.854,-3.296,0.183
0.794,-0.064,0.547,-0.854,-3.113,0.000
0.791,-0.065,0.549,-0.977,-3.052,-0.244
0.787,-0.066,0.552,-1.099,-2.808,-0.488
0.791,-0.062,0.551,-1.465,-2.869,-0.427
0.788,-0.058,0.550,-1.892,-2.686,-0.061
0.786,-0.056,0.548,-2.380,-2.380,0.488
0.791,-0.055,0.544,-2.991,-2.258,0.488
0.796,-0.055,0.540,-3.479,-2.075,0.366
0.803,-0.058,0.536,-3.662,-1.953,0.305
0.810,-0.061,0.534,-4.089,-1.953,0.427
0.813,-0.067,0.532,-4.456,-2.075,1.038
0.814,-0.065,0.528,-4.761,-2.014,1.404
0.811,-0.067,0.528,-5.127,-1.831,1.465
0.810,-0.072,0.527,-5.371,-1.465,1.282
0.821,-0.080,0.535,-5.676,-1.404,0.610
0.811,-0.085,0.533,-5.920,-0.977,-0.427
0.807,-0.087,0.533,-6.042,-0.671,-1.221
0.802,-0.108,0.539,-4.822,-0.732,-2.136
0.806,-0.107,0.545,-3.967,-1.404,-2.869
0.805,-0.101,0.546,-2.991,-1.892,-3.357
0.792,-0.097,0.549,-1.709,-2.319,-3.601
0.793,-0.106,0.548,-0.427,-2.869,-3.174
0.799,-0.108,0.547,0.244,-3.052,-1.892
0.814,-0.098,0.546,-0.488,-2.930,-0.549
0.831,-0.079,0.546,-1.526,-2.441,0.916
0.837,-0.071,0.545,-2.625,-2.136,2.136
0.852,-0.069,0.544,-4.089,-1.770,2.869
0.844,-0.075,0.544,-6.042,-0.916,3.418
0.832,-0.090,0.538,-7.996,0.366,3.906
0.841,-0.081,0.538,-9.827,2.441,4.700
0.845,-0.089,0.539,-10.925,5.005,6.592
0.853,-0.096,0.537,-12.451,7.141,8.667
0.868,-0.101,0.536,-13.428,8.423,9.277
0.867,-0.110,0.532,-13.367,9.277,7.874
0.865,-0.123,0.531,-13.000,9.766,5.676
0.863,-0.130,0.529,-11.963,9.399,3.357
0.851,-0.133,0.526,-10.864,8.423,1.587
0.850,-0.141,0.525,-9.399,6.775,0.732
0.874,-0.143,0.530,-7.996,4.883,0.916
0.873,-0.141,0.533,-6.714,3.235,0.610
0.871,-0.137,0.539,-5.554,1.892,-0.183
0.867,-0.136,0.546,-4.578,1.038,-1.160
0.862,-0.135,0.552,-3.845,0.793,-2.563
0.860,-0.138,0.562,-3.540,0.305,-3.967
0.860,-0.141,0.573,-3.296,-0.122,-5.127
0.868,-0.136,0.589,-2.869,-1.038,-5.493
0.874,-0.133,0.601,-2.380,-1.587,-4.761
0.869,-0.139,0.611,-1.892,-1.343,-3.357
0.865,-0.140,0.616,-1.892,0.000,-1.770
0.862,-0.136,0.619,-1.831,1.648,-1.038
0.863,-0.132,0.618,-1.831,3.540,-1.099
0.867,-0.127,0.618,-1.831,5.371,-1.160
0.865,-0.122,0.616,-1.526,7.019,-1.221
0.859,-0.109,0.617,-1.343,8.179,-1.221
0.854,-0.094,0.623,-0.793,9.155,-1.526
0.846,-0.084,0.631,-0.427,9.583,-1.953
0.840,-0.071,0.646,0.061,9.155,-2.930
0.835,-0.045,0.661,0.793,8.484,-3.052
0.816,-0.031,0.677,1.831,7.935,-2.930
0.793,-0.034,0.690,2.930,7.812,-2.319
0.778,-0.032,0.707,3.540,8.057,-2.136
0.769,-0.028,0.727,4.028,8.789,-2.502
0.762,-0.028,0.745,4.639,9.827,-3.418
0.747,-0.040,0.755,5.432,10.803,-4.700
0.745,-0.038,0.760,6.226,11.597,-6.287
0.734,-0.043,0.763,7.263,12.451,-7.568
0.724,-0.044,0.758,7.751,13.184,-8.484
0.712,-0.038,0.749,8.179,13.794,-8.850
0.693,-0.032,0.739,8.606,14.282,-9.033
0.649,-0.025,0.728,9.277,14.160,-8.850
0.644,-0.038,0.712,9.888,13.245,-6.836
0.658,-0.036,0.702,10.193,12.634,-4.333
0.642,-0.020,0.693,10.010,12.207,-1.953
0.627,-0.020,0.688,9.460,11.658,0.000
0.644,0.012,0.683,9.399,11.353,0.732
0.645,0.012,0.672,9.216,11.780,1.343
0.647,0.014,0.661,8.606,12.268,1.221
0.641,0.022,0.651,8.118,12.451,0.977
0.627,0.023,0.641,7.935,12.268,1.526
0.632,0.020,0.630,7.324,12.024,3.174
0.646,0.016,0.624,6.409,11.902,5.981
0.654,0.013,0.616,5.371,11.475,8.362
0.673,0.002,0.613,4.578,10.925,9.888
0.690,0.004,0.612,3.357,9.583,10.254
0.697,0.014,0.609,2.075,7.996,10.132
0.707,0.009,0.606,1.892,6.531,10.010
0.708,0.007,0.600,1.648,5.493,10.498
0.705,0.004,0.591,1.587,5.066,10.925
0.701,-0.007,0.579,1.465,5.432,11.292
0.711,-0.002,0.566,0.854,6.470,11.414
0.695,0.001,0.554,0.366,8.118,10.498
0.682,0.004,0.547,0.183,9.705,8.850
0.686,0.011,0.535,0.549,10.254,7.141
0.706,0.013,0.527,1.892,9.766,6.348
0.709,0.010,0.528,3.723,7.996,6.287
0.710,0.007,0.528,5.188,5.005,6.897
0.709,-0.000,0.532,6.592,1.404,7.141
0.711,-0.004,0.539,7.568,-1.709,7.141
0.716,-0.006,0.550,7.935,-4.150,7.263
0.720,-0.017,0.563,8.240,-6.409,7.996
0.721,-0.027,0.573,7.812,-7.690,8.972
0.722,-0.036,0.580,7.141,-7.568,10.254
0.715,-0.043,0.577,6.104,-5.859,12.024
0.720,-0.034,0.576,4.578,-3.235,14.221
0.719,-0.035,0.569,3.662,-0.366,16.113
0.724,-0.035,0.558,2.930,2.869,17.334
0.742,-0.036,0.544,1.953,5.493,17.273
0.766,-0.038,0.536,1.587,7.080,16.113
0.774,-0.031,0.534,2.136,6.714,14.648
0.768,-0.026,0.532,3.662,4.639,13.550
0.772,-0.031,0.534,5.859,1.282,13.184
0.776,-0.034,0.538,8.423,-1.953,13.489
0.783,-0.034,0.543,10.498,-4.150,14.404
0.794,-0.027,0.551,11.780,-5.554,15.015
0.796,-0.021,0.556,12.878,-5.615,15.198
0.798,-0.017,0.560,13.611,-4.578,14.038
0.804,-0.013,0.562,14.465,-2.808,12.085
0.805,-0.012,0.559,15.015,-0.916,10.437
0.807,-0.008,0.553,15.503,0.977,9.644
0.813,-0.000,0.548,15.930,2.747,9.583
0.810,0.003,0.541,16.602,3.723,9.460
0.810,0.007,0.534,17.151,4.272,9.521
0.811,0.012,0.530,17.456,4.517,9.338
0.809,0.016,0.527,17.883,4.517,9.338
0.806,0.020,0.524,17.883,4.517,9.033
0.804,0.023,0.525,18.066,4.333,8.606
0.797,0.028,0.525,18.250,4.211,8.362
0.790,0.035,0.524,18.066,4.456,8.850
0.786,0.047,0.524,17.578,5.066,9.277
0.790,0.062,0.522,17.273,6.409,9.766
0.785,0.053,0.521,17.212,8.545,9.949
0.769,0.028,0.518,17.029,9.949,9.033
0.772,0.038,0.515,15.808,10.803,7.385
0.788,0.043,0.517,15.503,10.681,6.470
0.797,0.050,0.515,15.503,10.010,7.019
0.800,0.060,0.514,15.442,8.911,7.874
0.808,0.073,0.515,15.564,7.935,8.240
0.826,0.089,0.517,15.137,7.385,8.301
0.846,0.103,0.520,14.404,7.446,8.484
0.862,0.110,0.523,13.306,7.935,8.545
0.880,0.105,0.527,12.024,8.545,8.484
0.904,0.109,0.542,10.498,8.728,7.568
0.923,0.109,0.558,9.094,8.484,6.775
0.940,0.107,0.580,7.812,7.751,6.592
0.947,0.103,0.602,6.409,6.714,6.531
0.949,0.102,0.614,5.310,6.287,6.836
0.936,0.087,0.635,4.456,6.165,6.531
0.926,0.078,0.641,3.906,7.141,6.165
0.927,0.065,0.654,3.662,8.423,5.920
0.929,0.055,0.658,2.930,10.254,5.859
0.919,0.043,0.660,1.587,11.963,5.615
0.903,0.032,0.665,0.793,12.634,4.150
0.898,0.016,0.676,0.671,11.597,1.648
0.895,-0.006,0.692,1.404,8.911,-0.244
0.876,-0.024,0.712,2.258,5.066,-1.038
0.847,-0.035,0.725,3.296,1.160,-0.671
0.839,-0.052,0.737,4.639,-1.831,0.977
0.841,-0.069,0.737,5.493,-2.991,3.357
0.822,-0.080,0.726,5.249,-2.991,5.371
0.785,-0.099,0.705,4.578,-1.465,6.592
0.771,-0.076,0.676,3.113,2.197,6.958
0.791,-0.060,0.651,1.587,7.446,7.996
0.818,-0.056,0.614,0.854,12.329,10.803
0.825,-0.061,0.587,0.061,15.686,13.489
0.848,-0.062,0.565,0.000,17.212,14.832
0.846,-0.058,0.556,0.732,17.212,14.526
0.847,-0.073,0.552,2.563,15.381,13.489
0.837,-0.087,0.556,4.822,12.817,12.146
0.796,-0.102,0.557,6.409,9.705,11.475
0.764,-0.115,0.565,8.179,7.324,11.902
0.730,-0.126,0.569,9.399,6.042,13.245
0.694,-0.134,0.571,9.155,6.836,15.015
0.663,-0.137,0.568,7.935,8.789,16.235
0.638,-0.144,0.565,6.226,11.536,16.174
0.623,-0.152,0.561,4.150,14.038,14.343
0.613,-0.146,0.557,1.892,15.137,11.292
0.613,-0.138,0.559,0.305,14.160,8.240
0.613,-0.132,0.569,-0.488,11.108,6.409
0.594,-0.132,0.575,-0.671,6.958,5.798
0.581,-0.140,0.579,-0.366,2.625,5.981
0.579,-0.141,0.584,-0.122,-0.977,6.531
0.585,-0.138,0.586,-0.610,-2.991,7.202
0.596,-0.137,0.587,-1.221,-4.700,7.690
0.617,-0.134,0.589,-1.221,-5.859,7.446
0.642,-0.129,0.589,-1.038,-6.714,6.592
0.666,-0.123,0.586,-0.977,-6.714,5.493
0.691,-0.119,0.580,-0.916,-6.165,4.456
0.720,-0.111,0.570,-0.549,-4.944,3.723
0.741,-0.101,0.553,-0.427,-3.662,3.296
0.750,-0.093,0.536,-0.305,-2.380,2.441
0.749,-0.081,0.510,-0.061,-1.770,1.343
0.750,-0.064,0.495,0.000,-0.610,0.427
0.742,-0.062,0.485,0.366,0.244,-0.122
0.755,-0.058,0.482,0.427,0.122,-0.244
0.772,-0.051,0.484,0.366,-0.732,-0.244
0.771,-0.057,0.495,0.488,-1.892,-0.549
0.755,-0.052,0.505,0.610,-3.357,-1.587
0.764,-0.048,0.521,0.671,-5.371,-2.502
0.758,-0.067,0.542,1.526,-7.019,-2.441
0.745,-0.075,0.560,1.526,-8.240,-2.136
0.743,-0.081,0.576,0.366,-8.423,-2.075
0.747,-0.083,0.589,-0.549,-7.812,-2.380
0.753,-0.081,0.596,-1.404,-6.653,-2.319
0.763,-0.079,0.598,-2.258,-5.127,-2.014
0.774,-0.075,0.595,-3.296,-3.540,-1.526
0.783,-0.073,0.586,-4.517,-2.441,-1.160
0.794,-0.070,0.577,-5.310,-1.648,-0.977
0.801,-0.066,0.566,-5.920,-1.099,-0.977
0.810,-0.061,0.554,-6.775,-0.610,-0.977
0.815,-0.059,0.547,-7.263,-0.244,-0.854
0.817,-0.048,0.539,-7.446,-0.305,-0.977
0.817,-0.046,0.529,-7.751,-0.549,-0.793
0.822,-0.045,0.529,-7.874,-1.160,-0.671
0.825,-0.045,0.526,-8.118,-1.465,-0.793
0.818,-0.050,0.525,-8.423,-1.587,-1.282
0.813,-0.055,0.523,-8.606,-1.404,-1.892
0.817,-0.058,0.524,-9.033,-1.038,-2.258
0.812,-0.062,0.525,-9.827,-0.793,-2.380
0.803,-0.065,0.524,-10.620,-0.854,-2.747
0.804,-0.067,0.526,-11.169,-1.221,-3.296
0.814,-0.066,0.529,-11.353,-1.831,-3.662
0.813,-0.068,0.531,-11.597,-2.197,-3.601
0.809,-0.072,0.532,-11.536,-2.380,-3.174
0.808,-0.073,0.530,-11.353,-2.502,-2.686
0.806,-0.076,0.528,-11.536,-2.319,-2.136
0.804,-0.080,0.522,-11.902,-1.160,-1.770
0.805,-0.086,0.513,-12.634,0.427,-1.770
0.802,-0.090,0.503,-13.367,2.319,-1.709
0.802,-0.094,0.495,-14.099,3.906,-1.526
0.807,-0.094,0.487,-14.465,4.578,-1.465
0.813,-0.093,0.482,-14.832,4.395,-1.160
0.819,-0.095,0.478,-14.648,3.723,-0.793
0.811,-0.107,0.478,-14.160,2.563,-0.793
0.813,-0.115,0.478,-13.733,1.526,-0.916
0.819,-0.123,0.480,-13.367,0.366,-1.343
0.826,-0.132,0.485,-12.878,-0.610,-1.404
